Айді громади,Назва громади,[41031200] На забезпечення нагальних потреб функціонування держави в умовах воєнного стану,[41034700] На ліквідацію наслідків збройної агресії,[41036100] На житло для сімей ветеранів війни та інвалідів внаслідок війни,[41037800] На розвиток ветеранських просторів,[41035800] На діяльність фахівців із супроводу ветеранів війни,[41033900] Освітня субвенція (зарплати),[41032800] Облаштування безпечних умов (укриттів) у школах,[41033800] Майстерні профтехів,[41033000] Підтримка окремих закладів у системі охорони здоров'я,"[41037500] Інвестиційні проекти у сфері охорони здоров'я (реабілітації, ремонти)",Сума Війна та відновлення,Сума Освіта,Сума Охорона здоров'я
1756600000,Сарненська,0.0,0.0,0.0,0.0,0.0,286517900.0,28738623.0,0.0,0.0,0.0,0.0,315256523.0,0.0
1754500000,Семидубська,0.0,0.0,0.0,0.0,0.0,14350300.0,0.0,0.0,0.0,0.0,0.0,14350300.0,0.0
1751100000,Смизька,0.0,0.0,0.0,0.0,0.0,28805400.0,0.0,0.0,0.0,0.0,0.0,28805400.0,0.0
1756700000,Соснівська,0.0,0.0,0.0,0.0,0.0,23359900.0,0.0,0.0,0.0,0.0,0.0,23359900.0,0.0
1753100000,Старосільська,0.0,0.0,0.0,0.0,0.0,61298400.0,18639052.0,0.0,0.0,0.0,0.0,79937452.0,0.0
1753500000,Степанська,0.0,0.0,0.0,0.0,0.0,24843700.0,0.0,0.0,0.0,0.0,0.0,24843700.0,0.0
1752000000,Тараканівська,0.0,0.0,0.0,0.0,0.0,25533800.0,0.0,0.0,0.0,0.0,0.0,25533800.0,0.0
1752700000,Шпанівська,0.0,0.0,0.0,0.0,0.0,36972000.0,0.0,0.0,0.0,0.0,0.0,36972000.0,0.0
1752100000,Ярославицька,0.0,0.0,0.0,0.0,0.0,12230200.0,0.0,0.0,0.0,0.0,0.0,12230200.0,0.0
1852900000,Андріяшівська,0.0,0.0,0.0,0.0,0.0,27061600.0,0.0,0.0,0.0,0.0,0.0,27061600.0,0.0
1850900000,Бездрицька,0.0,0.0,0.0,0.0,0.0,11068400.0,0.0,0.0,0.0,0.0,0.0,11068400.0,0.0
1850100000,Березівська,0.0,0.0,0.0,0.0,0.0,17513700.0,0.0,0.0,0.0,0.0,0.0,17513700.0,0.0
1851000000,Боромлянська,0.0,0.0,0.0,0.0,0.0,14548100.0,0.0,0.0,0.0,0.0,0.0,14548100.0,0.0
1851800000,Бочечківська,0.0,0.0,0.0,0.0,0.0,15551000.0,0.0,0.0,0.0,0.0,0.0,15551000.0,0.0
1851900000,Буринська,0.0,0.0,0.0,0.0,0.0,57743600.0,896164.0,0.0,0.0,0.0,0.0,58639764.0,0.0
1853500000,Білопільська,0.0,0.0,0.0,0.0,0.0,37972300.0,0.0,0.0,0.0,0.0,0.0,37972300.0,0.0
1853900000,Великописарівська,0.0,0.0,0.0,0.0,0.0,18147500.0,0.0,0.0,0.0,0.0,0.0,18147500.0,0.0
1852700000,Верхньосироватська,0.0,0.0,0.0,0.0,0.0,15063200.0,0.0,0.0,0.0,0.0,0.0,15063200.0,0.0
1854000000,Ворожбянська,0.0,0.0,0.0,0.0,0.0,13577000.0,0.0,0.0,0.0,0.0,0.0,13577000.0,0.0
1851500000,Вільшанська,0.0,0.0,0.0,0.0,0.0,10919000.0,0.0,0.0,0.0,0.0,0.0,10919000.0,0.0
1854100000,Глухівська,0.0,0.0,0.0,0.0,0.0,60722300.0,0.0,0.0,0.0,0.0,0.0,60722300.0,0.0
1851100000,Грунська,0.0,0.0,0.0,0.0,0.0,14859800.0,0.0,0.0,0.0,0.0,0.0,14859800.0,0.0
1852000000,Дубов'язівська,0.0,0.0,0.0,0.0,0.0,26226100.0,0.0,0.0,0.0,0.0,0.0,26226100.0,0.0
1854200000,Есманьська,0.0,0.0,0.0,0.0,0.0,8630100.0,0.0,0.0,0.0,0.0,0.0,8630100.0,0.0
1850300000,Зноб-Новгородська,0.0,0.0,0.0,0.0,0.0,9575200.0,0.0,0.0,0.0,0.0,0.0,9575200.0,0.0
1850400000,Кириківська,0.0,0.0,0.0,0.0,0.0,14757300.0,0.0,0.0,0.0,0.0,0.0,14757300.0,0.0
1852200000,Комишанська,0.0,0.0,0.0,0.0,0.0,12792300.0,0.0,0.0,0.0,0.0,0.0,12792300.0,0.0
1853400000,Конотопська,0.0,0.0,0.0,0.0,0.0,135116568.0,0.0,0.0,0.0,0.0,0.0,135116568.0,0.0
1852100000,Коровинська,0.0,0.0,0.0,0.0,0.0,8630800.0,0.0,0.0,0.0,0.0,0.0,8630800.0,0.0
1851700000,Краснопільська,0.0,0.0,0.0,0.0,0.0,45236400.0,0.0,0.0,0.0,0.0,0.0,45236400.0,0.0
1851600000,Кролевецька,0.0,0.0,0.0,0.0,0.0,86403166.0,52412596.0,0.0,0.0,0.0,0.0,138815762.0,0.0
1854300000,Лебединська,0.0,0.0,0.0,0.0,0.0,106224600.0,0.0,0.0,0.0,0.0,0.0,106224600.0,0.0
1853200000,Липоводолинська,0.0,0.0,0.0,0.0,0.0,36425319.0,0.0,0.0,0.0,0.0,0.0,36425319.0,0.0
1851200000,Миколаївська,0.0,0.0,0.0,0.0,0.0,13239400.0,0.0,0.0,0.0,0.0,0.0,13239400.0,0.0
1851300000,Миропільська,0.0,0.0,0.0,0.0,0.0,13149600.0,0.0,0.0,0.0,0.0,0.0,13149600.0,0.0
1850600000,Недригайлівська,0.0,0.0,0.0,0.0,0.0,26840200.0,0.0,0.0,0.0,0.0,0.0,26840200.0,0.0
1851400000,Нижньосироватська,0.0,0.0,0.0,0.0,0.0,16251700.0,0.0,0.0,0.0,0.0,0.0,16251700.0,0.0
1852400000,Новослобідська,0.0,0.0,0.0,0.0,0.0,10857500.0,0.0,0.0,0.0,0.0,0.0,10857500.0,0.0
1853700000,Охтирська,0.0,46197403.0,0.0,0.0,0.0,100618214.0,0.0,0.0,0.0,0.0,46197403.0,100618214.0,0.0
1854400000,Попівська,0.0,0.0,0.0,0.0,0.0,42702400.0,0.0,0.0,0.0,100000000.0,0.0,42702400.0,100000000.0
1853800000,Путивльська,0.0,0.0,0.0,0.0,0.0,46366316.0,0.0,0.0,0.0,0.0,0.0,46366316.0,0.0
1854500000,Роменська,0.0,0.0,0.0,0.0,0.0,156791000.0,0.0,0.0,0.0,20000000.0,0.0,156791000.0,20000000.0
1853300000,Річківська,0.0,0.0,0.0,0.0,0.0,12196900.0,0.0,0.0,0.0,0.0,0.0,12196900.0,0.0
1854600000,Садівська,0.0,0.0,0.0,0.0,0.0,26484900.0,0.0,0.0,0.0,0.0,0.0,26484900.0,0.0
1854700000,Свеська,0.0,0.0,0.0,0.0,0.0,13464100.0,0.0,0.0,0.0,0.0,0.0,13464100.0,0.0
1854800000,Середино-Будська,0.0,0.0,0.0,0.0,0.0,20839500.0,0.0,0.0,0.0,0.0,0.0,20839500.0,0.0
1853600000,Синівська,0.0,0.0,0.0,0.0,0.0,12518400.0,0.0,0.0,0.0,0.0,0.0,12518400.0,0.0
1852500000,Степанівська,0.0,0.0,0.0,0.0,0.0,30199200.0,0.0,0.0,0.0,0.0,0.0,30199200.0,0.0
1853100000,Сумська,0.0,0.0,0.0,0.0,0.0,553695750.0,213902286.0,14700000.0,0.0,0.0,0.0,782298036.0,0.0
1852600000,Тростянецька,0.0,0.0,0.0,0.0,0.0,70984620.0,0.0,0.0,0.0,0.0,0.0,70984620.0,0.0
1854900000,Хмелівська,0.0,0.0,0.0,0.0,0.0,15570400.0,0.0,0.0,0.0,0.0,0.0,15570400.0,0.0
1850700000,Хотінська,0.0,0.0,0.0,0.0,0.0,10239800.0,0.0,0.0,0.0,0.0,0.0,10239800.0,0.0
1850200000,Хутір-Михайлівська,0.0,0.0,0.0,0.0,0.0,7857200.0,0.0,0.0,0.0,0.0,0.0,7857200.0,0.0
1852300000,Чернеччинська,0.0,0.0,0.0,0.0,0.0,33827400.0,0.0,0.0,0.0,0.0,0.0,33827400.0,0.0
1852800000,Чупахівська,0.0,0.0,0.0,0.0,245718.0,12714200.0,0.0,0.0,0.0,0.0,245718.0,12714200.0,0.0
1850800000,Шалигинська,0.0,0.0,0.0,0.0,0.0,4299900.0,0.0,0.0,0.0,0.0,0.0,4299900.0,0.0
1853000000,Шосткинська,0.0,0.0,0.0,0.0,0.0,158711939.0,23111913.0,0.0,0.0,0.0,0.0,181823852.0,0.0
1855000000,Юнаківська,0.0,0.0,0.0,0.0,0.0,10373200.0,0.0,0.0,0.0,0.0,0.0,10373200.0,0.0
1851300000,Ямпільська,0.0,0.0,0.0,0.0,0.0,13149600.0,0.0,0.0,0.0,0.0,0.0,13149600.0,0.0
1955900000,Іване-Пустенська,0.0,0.0,0.0,0.0,0.0,13647300.0,0.0,0.0,0.0,0.0,0.0,13647300.0,0.0
1950900000,Іванівська,0.0,0.0,0.0,0.0,0.0,8857100.0,0.0,0.0,0.0,0.0,0.0,8857100.0,0.0
1950100000,Байковецька,0.0,0.0,0.0,0.0,0.0,30126200.0,0.0,0.0,0.0,0.0,0.0,30126200.0,0.0
1954800000,Бережанська,0.0,0.0,0.0,0.0,0.0,52034600.0,0.0,0.0,0.0,0.0,0.0,52034600.0,0.0
1953200000,Борсуківська,0.0,0.0,0.0,0.0,0.0,24377100.0,0.0,0.0,0.0,0.0,0.0,24377100.0,0.0
1952700000,Борщівська,0.0,0.0,0.0,0.0,0.0,76308600.0,0.0,0.0,0.0,0.0,0.0,76308600.0,0.0
1955500000,Бучацька,0.0,0.0,0.0,0.0,0.0,119932200.0,0.0,0.0,0.0,0.0,0.0,119932200.0,0.0
1954300000,Білецька,0.0,0.0,0.0,0.0,0.0,29679800.0,0.0,0.0,0.0,0.0,0.0,29679800.0,0.0
1950200000,Білобожницька,0.0,0.0,0.0,0.0,0.0,30771800.0,0.0,0.0,0.0,0.0,0.0,30771800.0,0.0
1953100000,Більче-Золотецька,0.0,0.0,0.0,0.0,0.0,9957900.0,0.0,0.0,0.0,0.0,0.0,9957900.0,0.0
1950300000,Васильковецька,0.0,0.0,0.0,0.0,184290.0,26090700.0,0.0,0.0,0.0,0.0,184290.0,26090700.0,0.0
1955600000,Великоберезовицька,0.0,0.0,0.0,0.0,0.0,62164600.0,0.0,0.0,0.0,0.0,0.0,62164600.0,0.0
1955000000,Великобірківська,0.0,0.0,0.0,0.0,0.0,14769000.0,0.0,0.0,0.0,0.0,0.0,14769000.0,0.0
1950400000,Великогаївська,0.0,0.0,0.0,0.0,0.0,35570500.0,0.0,0.0,0.0,0.0,0.0,35570500.0,0.0
1953300000,Великодедеркальська,0.0,0.0,0.0,0.0,0.0,20087100.0,0.0,0.0,0.0,0.0,0.0,20087100.0,0.0
1952800000,Вишнівецька,0.0,0.0,0.0,0.0,92145.0,54980100.0,0.0,0.0,0.0,0.0,92145.0,54980100.0,0.0
1952900000,Гримайлівська,0.0,0.0,0.0,0.0,0.0,22844600.0,0.0,0.0,0.0,0.0,0.0,22844600.0,0.0
1950500000,Гусятинська,0.0,0.0,0.0,0.0,0.0,35434700.0,0.0,0.0,0.0,0.0,0.0,35434700.0,0.0
1950600000,Заводська,0.0,0.0,0.0,0.0,0.0,14576000.0,0.0,0.0,0.0,0.0,0.0,14576000.0,0.0
1953000000,Залозецька,0.0,0.0,0.0,0.0,0.0,33185300.0,0.0,0.0,0.0,0.0,0.0,33185300.0,0.0
1955700000,Заліщицька,0.0,0.0,0.0,0.0,0.0,67366500.0,0.0,0.0,0.0,0.0,0.0,67366500.0,0.0
1955800000,Збаразька,0.0,0.0,0.0,0.0,0.0,104510600.0,0.0,0.0,0.0,0.0,0.0,104510600.0,0.0
1954000000,Зборівська,0.0,0.0,0.0,0.0,0.0,56563700.0,0.0,0.0,0.0,0.0,0.0,56563700.0,0.0
1950700000,Золотниківська,0.0,0.0,0.0,0.0,0.0,20322800.0,0.0,0.0,0.0,0.0,0.0,20322800.0,0.0
1950800000,Золотопотіцька,0.0,0.0,0.0,0.0,0.0,73865200.0,0.0,0.0,0.0,0.0,0.0,73865200.0,0.0
1951000000,Козлівська,0.0,0.0,0.0,0.0,0.0,10120200.0,0.0,0.0,0.0,0.0,0.0,10120200.0,0.0
1956000000,Козівська,0.0,0.0,0.0,0.0,0.0,64564900.0,0.0,0.0,0.0,0.0,0.0,64564900.0,0.0
1951100000,Колиндянська,0.0,0.0,0.0,0.0,0.0,20310200.0,0.0,0.0,0.0,0.0,0.0,20310200.0,0.0
1954400000,Копичинецька,0.0,0.0,0.0,0.0,0.0,37305000.0,0.0,0.0,0.0,0.0,0.0,37305000.0,0.0
1951300000,Коропецька,0.0,0.0,0.0,0.0,0.0,11280500.0,0.0,0.0,0.0,0.0,0.0,11280500.0,0.0
1956100000,Кременецька,0.0,0.0,0.0,0.0,0.0,148884878.0,0.0,0.0,0.0,0.0,0.0,148884878.0,0.0
1954500000,Купчинецька,0.0,0.0,0.0,0.0,0.0,13458500.0,0.0,0.0,0.0,0.0,0.0,13458500.0,0.0
1953800000,Лановецька,0.0,0.0,0.0,0.0,0.0,73592400.0,0.0,0.0,0.0,0.0,0.0,73592400.0,0.0
1951400000,Лопушненська,0.0,0.0,0.0,0.0,0.0,25560700.0,0.0,0.0,0.0,0.0,0.0,25560700.0,0.0
1951500000,Мельнице-Подільська,0.0,0.0,0.0,0.0,0.0,46962500.0,0.0,0.0,0.0,0.0,0.0,46962500.0,0.0
1951600000,Микулинецька,0.0,0.0,0.0,0.0,0.0,46912200.0,0.0,0.0,0.0,0.0,0.0,46912200.0,0.0
1954600000,Монастириська,0.0,0.0,0.0,0.0,0.0,61344072.0,0.0,0.0,0.0,0.0,0.0,61344072.0,0.0
1956200000,Нагірянська,0.0,0.0,0.0,0.0,0.0,23488000.0,0.0,0.0,0.0,0.0,0.0,23488000.0,0.0
1955300000,Нараївська,0.0,0.0,0.0,0.0,0.0,22347700.0,0.0,0.0,0.0,0.0,0.0,22347700.0,0.0
1951800000,Озернянська,0.0,0.0,0.0,0.0,0.0,23767800.0,0.0,0.0,0.0,0.0,0.0,23767800.0,0.0
1952100000,Почаївська,0.0,0.0,0.0,0.0,0.0,69047900.0,0.0,0.0,0.0,0.0,0.0,69047900.0,0.0
1952000000,Підволочиська,0.0,0.0,0.0,0.0,0.0,45656200.0,0.0,0.0,0.0,0.0,0.0,45656200.0,0.0
1956300000,Підгаєцька,0.0,0.0,0.0,0.0,0.0,53010000.0,0.0,0.0,0.0,0.0,0.0,53010000.0,0.0
1956400000,Підгородненська,0.0,0.0,0.0,0.0,0.0,19601600.0,0.0,0.0,0.0,0.0,0.0,19601600.0,0.0
1953700000,Саранчуківська,0.0,0.0,0.0,0.0,0.0,21308800.0,0.0,0.0,0.0,0.0,0.0,21308800.0,0.0
1952200000,Скала-Подільська,0.0,0.0,0.0,0.0,0.0,23892800.0,0.0,0.0,0.0,0.0,0.0,23892800.0,0.0
1952300000,Скалатська,0.0,0.0,0.0,0.0,0.0,38999000.0,0.0,0.0,0.0,0.0,0.0,38999000.0,0.0
1952400000,Скориківська,0.0,0.0,0.0,0.0,0.0,24030700.0,0.0,0.0,0.0,0.0,0.0,24030700.0,0.0
1952500000,Теребовлянська,0.0,0.0,0.0,0.0,0.0,75859000.0,16663545.0,0.0,0.0,0.0,0.0,92522545.0,0.0
1954900000,Тернопільська,0.0,0.0,0.0,0.0,0.0,606950029.0,0.0,16013250.0,0.0,0.0,0.0,622963279.0,0.0
1954200000,Товстенська,0.0,0.0,0.0,0.0,0.0,51639500.0,0.0,0.0,0.0,0.0,0.0,51639500.0,0.0
1953500000,Трибухівська,0.0,0.0,0.0,0.0,153575.0,27272000.0,0.0,0.0,0.0,0.0,153575.0,27272000.0,0.0
1953900000,Хоростківська,0.0,0.0,0.0,0.0,0.0,34504000.0,0.0,0.0,0.0,0.0,0.0,34504000.0,0.0
1955400000,Чортківська,0.0,0.0,0.0,0.0,0.0,83692800.0,0.0,0.0,0.0,0.0,0.0,83692800.0,0.0
1952600000,Шумська,0.0,0.0,0.0,0.0,0.0,84270651.0,0.0,0.0,0.0,0.0,0.0,84270651.0,0.0
0253300000,Іванівська,0.0,0.0,0.0,0.0,0.0,52129900.0,0.0,0.0,0.0,0.0,0.0,52129900.0,0.0
0250300000,Іллінецька,0.0,0.0,0.0,0.0,0.0,65687800.0,0.0,0.0,0.0,0.0,0.0,65687800.0,0.0
0254700000,Агрономічна,0.0,0.0,0.0,0.0,0.0,34295800.0,0.0,0.0,0.0,0.0,0.0,34295800.0,0.0
0251400000,Бабчинецька,0.0,0.0,0.0,0.0,0.0,15677200.0,0.0,0.0,0.0,0.0,0.0,15677200.0,0.0
0250500000,Барська,0.0,0.0,0.0,0.0,0.0,132118900.0,0.0,0.0,0.0,0.0,0.0,132118900.0,0.0
0254800000,Бершадська,0.0,0.0,0.0,0.0,0.0,129029500.0,0.0,0.0,0.0,0.0,0.0,129029500.0,0.0
0252900000,Брацлавська,0.0,0.0,0.0,0.0,0.0,22520000.0,0.0,0.0,0.0,0.0,0.0,22520000.0,0.0
0250400000,Вапнярська,0.0,0.0,0.0,0.0,0.0,27463900.0,0.0,0.0,0.0,0.0,0.0,27463900.0,0.0
0254900000,Вендичанська,0.0,0.0,0.0,0.0,0.0,29515700.0,0.0,0.0,0.0,0.0,0.0,29515700.0,0.0
0250800000,Вороновицька,0.0,0.0,0.0,0.0,0.0,49192600.0,0.0,0.0,0.0,0.0,0.0,49192600.0,0.0
0253600000,Вінницька,0.0,0.0,0.0,0.0,0.0,912239240.0,0.0,0.0,0.0,0.0,0.0,912239240.0,0.0
0255000000,Гайсинська,0.0,0.0,0.0,0.0,0.0,126218600.0,0.0,0.0,0.0,0.0,0.0,126218600.0,0.0
0252700000,Глуховецька,0.0,0.0,0.0,0.0,0.0,41103800.0,0.0,0.0,0.0,0.0,0.0,41103800.0,0.0
0253300000,Гніванська,0.0,0.0,0.0,0.0,0.0,52129900.0,0.0,0.0,0.0,0.0,0.0,52129900.0,0.0
0255100000,Городківська,0.0,0.0,0.0,0.0,0.0,34012000.0,0.0,0.0,0.0,0.0,0.0,34012000.0,0.0
0250900000,Дашівська,0.0,0.0,0.0,0.0,0.0,46185700.0,0.0,0.0,0.0,0.0,0.0,46185700.0,0.0
0251600000,Джулинська,0.0,0.0,0.0,0.0,0.0,46734000.0,0.0,0.0,0.0,0.0,0.0,46734000.0,0.0
0255200000,Джуринська,0.0,0.0,0.0,0.0,0.0,38352000.0,0.0,0.0,0.0,0.0,0.0,38352000.0,0.0
0250900000,Жданівська,0.0,0.0,0.0,0.0,0.0,46185700.0,0.0,0.0,0.0,0.0,0.0,46185700.0,0.0
0254200000,Жмеринська,0.0,0.0,0.0,0.0,0.0,149332000.0,3050382.0,0.0,0.0,0.0,0.0,152382382.0,0.0
0250100000,Калинівська,0.0,0.0,0.0,0.0,0.0,159222600.0,0.0,0.0,0.0,0.0,0.0,159222600.0,0.0
0255300000,Козятинська,0.0,0.0,0.0,0.0,0.0,95322900.0,0.0,0.0,0.0,0.0,0.0,95322900.0,0.0
0255400000,Копайгородська,0.0,0.0,0.0,0.0,0.0,24499100.0,0.0,0.0,0.0,0.0,0.0,24499100.0,0.0
0255500000,Краснопільська,0.0,0.0,0.0,0.0,0.0,57281900.0,0.0,0.0,0.0,0.0,0.0,57281900.0,0.0
0255500000,Крижопільська,0.0,0.0,0.0,0.0,0.0,57281900.0,0.0,0.0,0.0,0.0,0.0,57281900.0,0.0
0252400000,Кунківська,0.0,0.0,0.0,0.0,0.0,12255500.0,0.0,0.0,0.0,0.0,0.0,12255500.0,0.0
0255600000,Ладижинська,0.0,0.0,0.0,0.0,0.0,57527200.0,55480239.0,0.0,0.0,0.0,0.0,113007439.0,0.0
0255700000,Липовецька,0.0,0.0,0.0,0.0,0.0,64111000.0,0.0,0.0,0.0,0.0,0.0,64111000.0,0.0
0253000000,Лука-Мелешківська,0.0,0.0,0.0,0.0,0.0,46878800.0,0.0,0.0,0.0,0.0,0.0,46878800.0,0.0
0254100000,Літинська,0.0,0.0,0.0,0.0,0.0,75578600.0,0.0,0.0,0.0,0.0,0.0,75578600.0,0.0
0254600000,Махнівська,0.0,0.0,0.0,0.0,0.0,22669100.0,0.0,0.0,0.0,0.0,0.0,22669100.0,0.0
0255800000,Могилів-Подільська,0.0,0.0,0.0,0.0,0.0,108293732.0,0.0,0.0,0.0,0.0,0.0,108293732.0,0.0
0252200000,Мурафська,0.0,0.0,0.0,0.0,0.0,48147800.0,0.0,0.0,0.0,0.0,0.0,48147800.0,0.0
0255900000,Мурованокуриловецька,0.0,0.0,0.0,0.0,0.0,64668300.0,0.0,0.0,0.0,0.0,0.0,64668300.0,0.0
0250600000,Немирівська,0.0,0.0,0.0,0.0,0.0,83705000.0,0.0,0.0,0.0,0.0,0.0,83705000.0,0.0
0256000000,Ободівська,0.0,0.0,0.0,0.0,0.0,28345700.0,0.0,0.0,0.0,0.0,0.0,28345700.0,0.0
0256100000,Ольгопільська,0.0,0.0,0.0,0.0,0.0,22747400.0,0.0,0.0,0.0,0.0,0.0,22747400.0,0.0
0251000000,Оратівська,0.0,0.0,0.0,0.0,0.0,60797600.0,0.0,0.0,0.0,0.0,0.0,60797600.0,0.0
0256300000,Погребищенська,0.0,0.0,0.0,0.0,0.0,82582900.0,0.0,0.0,0.0,0.0,0.0,82582900.0,0.0
0256200000,Піщанська,0.0,0.0,0.0,0.0,0.0,40628300.0,0.0,0.0,0.0,0.0,0.0,40628300.0,0.0
0251900000,Райгородська,0.0,0.0,0.0,0.0,0.0,28380300.0,0.0,0.0,0.0,0.0,0.0,28380300.0,0.0
0256400000,Самгородоцька,0.0,0.0,0.0,0.0,0.0,29362800.0,0.0,0.0,0.0,0.0,0.0,29362800.0,0.0
0252000000,Северинівська,0.0,0.0,0.0,0.0,0.0,29220900.0,0.0,0.0,0.0,0.0,0.0,29220900.0,0.0
0254000000,Соболівська,0.0,0.0,0.0,0.0,0.0,23593400.0,0.0,0.0,0.0,0.0,0.0,23593400.0,0.0
0256500000,Станіславчицька,0.0,0.0,0.0,0.0,0.0,24117200.0,0.0,0.0,0.0,0.0,0.0,24117200.0,0.0
0256600000,Стрижавська,0.0,0.0,0.0,0.0,0.0,55467200.0,0.0,0.0,0.0,0.0,0.0,55467200.0,0.0
0250200000,Студенянська,0.0,0.0,0.0,0.0,0.0,14230700.0,0.0,0.0,0.0,0.0,0.0,14230700.0,0.0
0254300000,Сутисківська,0.0,0.0,0.0,0.0,0.0,13768200.0,0.0,0.0,0.0,0.0,0.0,13768200.0,0.0
0253800000,Теплицька,0.0,0.0,0.0,0.0,0.0,51201200.0,0.0,0.0,0.0,0.0,0.0,51201200.0,0.0
0256700000,Тиврівська,0.0,0.0,0.0,0.0,0.0,38827300.0,0.0,0.0,0.0,0.0,0.0,38827300.0,0.0
0251200000,Томашпільська,0.0,0.0,0.0,0.0,0.0,71607500.0,0.0,0.0,0.0,0.0,0.0,71607500.0,0.0
0253500000,Тростянецька,0.0,0.0,0.0,0.0,0.0,78166600.0,0.0,0.0,0.0,0.0,0.0,78166600.0,0.0
0250700000,Тульчинська,0.0,0.0,0.0,0.0,0.0,120843000.0,0.0,0.0,0.0,0.0,0.0,120843000.0,0.0
0256800000,Турбівська,0.0,0.0,0.0,0.0,0.0,55919700.0,0.0,0.0,0.0,0.0,0.0,55919700.0,0.0
0256900000,Уланівська,0.0,0.0,0.0,0.0,0.0,45721200.0,0.0,0.0,0.0,0.0,0.0,45721200.0,0.0
0253700000,Хмільницька,0.0,0.0,0.0,0.0,0.0,120656835.0,0.0,0.0,0.0,0.0,0.0,120656835.0,0.0
0257000000,Чернівецька,0.0,0.0,0.0,0.0,0.0,48730100.0,0.0,0.0,0.0,0.0,0.0,48730100.0,0.0
0257100000,Чечельницька,0.0,0.0,0.0,0.0,0.0,35261400.0,0.0,0.0,0.0,0.0,0.0,35261400.0,0.0
0257200000,Шаргородська,0.0,0.0,0.0,0.0,0.0,78899300.0,0.0,0.0,0.0,0.0,0.0,78899300.0,0.0
0251300000,Шпиківська,0.0,0.0,0.0,0.0,0.0,48344500.0,0.0,0.0,0.0,0.0,0.0,48344500.0,0.0
0252300000,Якушинецька,0.0,0.0,0.0,0.0,0.0,50500800.0,0.0,0.0,0.0,0.0,0.0,50500800.0,0.0
0257300000,Ямпільська,0.0,0.0,0.0,0.0,0.0,93098200.0,0.0,0.0,0.0,0.0,0.0,93098200.0,0.0
0257400000,Яришівська,0.0,0.0,0.0,0.0,0.0,16734300.0,0.0,0.0,0.0,0.0,0.0,16734300.0,0.0
0352200000,Іваничівська,0.0,0.0,0.0,0.0,0.0,28828300.0,0.0,0.0,0.0,0.0,0.0,28828300.0,0.0
0355500000,Берестечківська,0.0,0.0,0.0,0.0,0.0,28564300.0,0.0,0.0,0.0,0.0,0.0,28564300.0,0.0
0352500000,Боратинська,0.0,0.0,0.0,0.0,0.0,83748000.0,0.0,0.0,0.0,0.0,0.0,83748000.0,0.0
0353100000,Велимченська,0.0,0.0,0.0,0.0,0.0,18605300.0,0.0,0.0,0.0,0.0,0.0,18605300.0,0.0
0350100000,Велицька,0.0,0.0,0.0,0.0,0.0,17575300.0,0.0,0.0,0.0,0.0,0.0,17575300.0,0.0
0351800000,Вишнівська,0.0,0.0,0.0,0.0,0.0,40897000.0,0.0,0.0,0.0,0.0,0.0,40897000.0,0.0
0355600000,Володимир-Волинська,0.0,0.0,0.0,0.0,0.0,94165100.0,0.0,0.0,0.0,0.0,0.0,94165100.0,0.0
0350200000,Голобська,0.0,0.0,0.0,0.0,0.0,32210000.0,0.0,0.0,0.0,0.0,0.0,32210000.0,0.0
0352800000,Головненська,0.0,0.0,0.0,0.0,0.0,37944400.0,0.0,0.0,0.0,0.0,0.0,37944400.0,0.0
0353900000,Городищенська,0.0,0.0,0.0,0.0,0.0,33191900.0,0.0,0.0,0.0,0.0,0.0,33191900.0,0.0
0355700000,Горохівська,0.0,0.0,0.0,0.0,0.0,93610200.0,0.0,0.0,0.0,0.0,0.0,93610200.0,0.0
0355300000,Доросинівська,0.0,0.0,0.0,0.0,0.0,23329300.0,0.0,0.0,0.0,0.0,0.0,23329300.0,0.0
0353300000,Дубечненська,0.0,0.0,0.0,0.0,0.0,50370300.0,0.0,0.0,0.0,0.0,0.0,50370300.0,0.0
0353600000,Дубівська,0.0,0.0,0.0,0.0,0.0,15987300.0,0.0,0.0,0.0,0.0,0.0,15987300.0,0.0
0350800000,Заболоттівська,0.0,0.0,0.0,0.0,0.0,36086700.0,0.0,0.0,0.0,0.0,0.0,36086700.0,0.0
0351900000,Забродівська,0.0,0.0,0.0,0.0,0.0,54132000.0,0.0,0.0,0.0,0.0,0.0,54132000.0,0.0
0354000000,Затурцівська,0.0,0.0,0.0,0.0,0.0,37802900.0,0.0,0.0,0.0,0.0,0.0,37802900.0,0.0
0350300000,Зимнівська,0.0,0.0,0.0,0.0,0.0,36187300.0,0.0,0.0,0.0,0.0,0.0,36187300.0,0.0
0355800000,Камінь-Каширська,0.0,0.0,0.0,0.0,0.0,285743676.0,0.0,0.0,0.0,0.0,0.0,285743676.0,0.0
0355900000,Ковельська,0.0,0.0,0.0,0.0,0.0,213032800.0,0.0,0.0,0.0,0.0,0.0,213032800.0,0.0
0353000000,Колківська,0.0,0.0,0.0,0.0,0.0,103659234.0,0.0,0.0,0.0,0.0,0.0,103659234.0,0.0
0351600000,Колодяжненська,0.0,0.0,0.0,0.0,0.0,44948200.0,0.0,0.0,0.0,0.0,0.0,44948200.0,0.0
0353200000,Копачівська,0.0,0.0,0.0,0.0,0.0,24381100.0,0.0,0.0,0.0,0.0,0.0,24381100.0,0.0
0354500000,Ківерцівська,0.0,0.0,0.0,0.0,0.0,100233600.0,0.0,0.0,0.0,0.0,0.0,100233600.0,0.0
