Айді громади,Назва громади,[41010100] Реверсна дотація,[41020100] Базова дотація,[41020200] На здійснення переданих з державного бюджету видатків з утримання закладів освіти та охорони здоров'я,"[41020300] На функціонування територій, на яких ведуться бойові дії",[41020400] Додаткові дотації з державного бюджету місцевим бюджетам (загальна),[41020600] [Назву стерто] Додаткова дотація (виключена наприкінці 2024 року),[41020800] Бюджету Славутицької міської територіальної громади на утримання соціальної інфраструктури,[41021000] На компенсацію втрат доходів внаслідок пільг суб’єктам космічної діяльності,[41021100] [Назву стерто] Додаткова дотація (виключена наприкінці 2023 року),[41021200] Обласним бюджетам Донецької та Луганської областей на усунення наслідків ескалації,"[41021300] На компенсацію комунальним закладам, переданим на фінансування з місцевих бюджетів",[41021400] На здійснення повноважень органів самоврядування на деокупованих та інших територіях,Сума Базова,Сума Реверсна,Сума Додаткові
2350200000,Єрківська,3954500.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3954500.0,0.0
2351900000,Іваньківська,0.0,1707300.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1707300.0,0.0,0.0
2352200000,Іркліївська,0.0,2611300.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2611300.0,0.0,0.0
2355800000,Бабанська,0.0,1870500.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1870500.0,0.0,0.0
2356000000,Багачевська,0.0,29221900.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,29221900.0,0.0,0.0
2352700000,Балаклеївська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2355600000,Баштечківська,0.0,610600.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,610600.0,0.0,0.0
2352900000,Березняківська,0.0,3535000.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3535000.0,0.0,0.0
2353000000,Бобрицька,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2355900000,Будищенська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2353100000,Бужанська,0.0,967500.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,967500.0,0.0,0.0
2352600000,Буцька,0.0,1478700.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1478700.0,0.0,0.0
2350100000,Білозірська,0.0,9280200.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9280200.0,0.0,0.0
2353200000,Великохутірська,0.0,221900.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,221900.0,0.0,0.0
2355700000,Виноградська,0.0,1144700.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1144700.0,0.0,0.0
2353400000,Водяницька,0.0,1676800.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1676800.0,0.0,0.0
2356100000,Вознесенська,0.0,513700.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,513700.0,0.0,0.0
2353300000,Вільшанська,0.0,9124800.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9124800.0,0.0,0.0
2356200000,Гельмязівська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2356300000,Городищенська,0.0,8730200.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8730200.0,0.0,0.0
2353500000,Дмитрушківська,0.0,6832300.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6832300.0,0.0,0.0
2355500000,Драбівська,0.0,207200.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,207200.0,0.0,0.0
2351400000,Жашківська,0.0,1356000.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1356000.0,0.0,0.0
2356400000,Звенигородська,0.0,6821800.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6821800.0,0.0,0.0
2356500000,Золотоніська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2352400000,Зорівська,230200.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,230200.0,0.0
2356600000,Калинопільська,0.0,3853400.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3853400.0,0.0,0.0
2351500000,Кам'янська,0.0,4940700.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4940700.0,0.0,0.0
2355400000,Канівська,8929100.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8929100.0,0.0
2356700000,Корсунь-Шевченківська,0.0,595600.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,595600.0,0.0,0.0
2353600000,Ладижинська,0.0,4321600.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4321600.0,0.0,0.0
2353800000,Леськівська,0.0,8920900.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8920900.0,0.0,0.0
2353900000,Лип'янська,0.0,588200.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,588200.0,0.0,0.0
2354000000,Лисянська,0.0,7592600.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7592600.0,0.0,0.0
2351600000,Ліплявська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2356800000,Маньківська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2352300000,Матусівська,0.0,2176000.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2176000.0,0.0,0.0
2354200000,Медведівська,0.0,3944200.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3944200.0,0.0,0.0
2352500000,Михайлівська,0.0,2909300.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2909300.0,0.0,0.0
2351100000,Мліївська,0.0,5379600.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5379600.0,0.0,0.0
2350300000,Мокрокалигірська,0.0,914700.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,914700.0,0.0,0.0
2356900000,Монастирищенська,0.0,31074300.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,31074300.0,0.0,0.0
2357000000,Мошнівська,0.0,20788900.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20788900.0,0.0,0.0
2350600000,Набутівська,0.0,2389400.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2389400.0,0.0,0.0
2357100000,Новодмитрівська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2352000000,Паланська,304600.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,304600.0,0.0
2357200000,Піщанська,0.0,4868100.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4868100.0,0.0,0.0
2350800000,Ротмістрівська,0.0,7762100.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7762100.0,0.0,0.0
2354600000,Руськополянська,0.0,8328500.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8328500.0,0.0,0.0
2354700000,Сагунівська,0.0,3648400.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3648400.0,0.0,0.0
2350700000,Селищенська,0.0,3696900.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3696900.0,0.0,0.0
2355100000,Слобідська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2357300000,Смілянська,0.0,20760100.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20760100.0,0.0,0.0
2350500000,Стеблівська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2351000000,Степанецька,29503200.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,29503200.0,0.0
2352100000,Степанківська,0.0,1325100.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1325100.0,0.0,0.0
2350400000,Тальнівська,0.0,6960900.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6960900.0,0.0,0.0
2354900000,Тернівська,0.0,4556600.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4556600.0,0.0,0.0
2357400000,Уманська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2357500000,Христинівська,0.0,2827800.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2827800.0,0.0,0.0
2357600000,Черкаська,112519400.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,112519400.0,0.0
2355200000,Чигиринська,0.0,6963600.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6963600.0,0.0,0.0
2357700000,Чорнобаївська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2355300000,Шевченківська,0.0,3370800.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3370800.0,0.0,0.0
2350900000,Шполянська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2357800000,Шрамківська,0.0,8785900.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8785900.0,0.0,0.0
2551500000,Іванівська,0.0,9259900.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9259900.0,0.0,0.0
2552400000,Ічнянська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2550600000,Батуринська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2555100000,Бахмацька,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2555200000,Березнянська,0.0,10273700.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10273700.0,0.0,0.0
2552100000,Бобровицька,854000.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,854000.0,0.0
2554000000,Борзнянська,0.0,7578200.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7578200.0,0.0,0.0
2553500000,Варвинська,10904100.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10904100.0,0.0
2550100000,Вертіївська,0.0,4272300.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4272300.0,0.0,0.0
2553400000,Височанська,0.0,4929400.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4929400.0,0.0,0.0
2551100000,Гончарівська,11977200.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11977200.0,0.0
2553600000,Городнянська,0.0,17228700.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,17228700.0,0.0,0.0
2550200000,Деснянська,16438700.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,16438700.0,0.0
2555300000,Дмитрівська,0.0,296800.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,296800.0,0.0,0.0
2554600000,Добрянська,0.0,1271700.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1271700.0,0.0,0.0
2554700000,Киселівська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2554200000,Киїнська,0.0,6756600.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6756600.0,0.0,0.0
2551800000,Козелецька,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2551900000,Комарівська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2551200000,Коропська,0.0,10056100.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10056100.0,0.0,0.0
2550700000,Корюківська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2555400000,Крутівська,0.0,4601200.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4601200.0,0.0,0.0
2552500000,Куликівська,0.0,7064200.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7064200.0,0.0,0.0
2550300000,Кіптівська,0.0,3939700.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3939700.0,0.0,0.0
2555500000,Ладанська,0.0,7445100.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7445100.0,0.0,0.0
2553700000,Линовицька,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2551300000,Лосинівська,0.0,9657300.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9657300.0,0.0,0.0
2552700000,Любецька,0.0,1876200.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1876200.0,0.0,0.0
2550400000,Макіївська,2355400.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2355400.0,0.0
2552600000,Малодівицька,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2551700000,Менська,0.0,7745400.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7745400.0,0.0,0.0
2551400000,Михайло-Коцюбинська,0.0,3825700.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3825700.0,0.0,0.0
2551600000,Мринська,0.0,665500.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,665500.0,0.0,0.0
2553900000,Новгород-Сіверська,0.0,9219100.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9219100.0,0.0,0.0
2552000000,Новобасанська,3617600.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3617600.0,0.0
2554100000,Новобілоуська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2550800000,Носівська,0.0,13713900.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13713900.0,0.0,0.0
2553800000,Ніжинська,0.0,2868000.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2868000.0,0.0,0.0
2553300000,Олишівська,1818500.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1818500.0,0.0
2550900000,Остерська,0.0,10014200.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10014200.0,0.0,0.0
2550500000,Парафіївська,1589500.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1589500.0,0.0
2552200000,Плисківська,0.0,43500.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,43500.0,0.0,0.0
2554800000,Понорницька,0.0,10083500.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10083500.0,0.0,0.0
2555600000,Прилуцька,13419900.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13419900.0,0.0
2555700000,Ріпкинська,0.0,10041800.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10041800.0,0.0,0.0
2555800000,Седнівська,0.0,4557500.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4557500.0,0.0,0.0
2552800000,Семенівська,0.0,8130700.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8130700.0,0.0,0.0
2551000000,Сновська,0.0,10670500.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10670500.0,0.0,0.0
2552900000,Сосницька,0.0,11991400.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11991400.0,0.0,0.0
2553000000,Срібнянська,4313100.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4313100.0,0.0
2554900000,Сухополов'янська,0.0,7034300.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7034300.0,0.0,0.0
2555000000,Талалаївська,0.0,6625300.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6625300.0,0.0,0.0
2552300000,Тупичівська,0.0,28800.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,28800.0,0.0,0.0
2553200000,Холминська,0.0,4561200.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4561200.0,0.0,0.0
2555900000,Чернігівська,48700800.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,48700800.0,0.0
2556000000,Яблунівська,0.0,904300.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,904300.0,0.0,0.0
2453800000,Банилівська,0.0,14175200.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14175200.0,0.0,0.0
2453900000,Берегометська,0.0,25251300.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,25251300.0,0.0,0.0
2454000000,Боянська,0.0,11375200.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11375200.0,0.0,0.0
2454100000,Брусницька,0.0,17002100.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,17002100.0,0.0,0.0
2453400000,Ванчиковецька,0.0,28322800.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,28322800.0,0.0,0.0
2450100000,Вашковецька,0.0,7906800.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7906800.0,0.0,0.0
2451100000,Вашківецька,0.0,21564700.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,21564700.0,0.0,0.0
2450200000,Великокучурівська,0.0,26986600.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,26986600.0,0.0,0.0
2454200000,Веренчанська,0.0,12515100.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12515100.0,0.0,0.0
2451200000,Вижницька,0.0,14168000.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14168000.0,0.0,0.0
2450300000,Волоківська,0.0,11897000.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11897000.0,0.0,0.0
2452300000,Вікнянська,2141400.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2141400.0,0.0
2452700000,Герцаївська,0.0,25968700.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,25968700.0,0.0,0.0
2450400000,Глибоцька,0.0,13735100.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13735100.0,0.0,0.0
2454300000,Горішньошеровецька,0.0,10872600.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10872600.0,0.0,0.0
2452800000,Заставнівська,0.0,7737600.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7737600.0,0.0,0.0
2453700000,Кадубовецька,0.0,13670100.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13670100.0,0.0,0.0
2454400000,Кам'янецька,0.0,18728100.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,18728100.0,0.0,0.0
2454500000,Кам'янська,0.0,22296100.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,22296100.0,0.0,0.0
2453500000,Карапчівська,0.0,8246500.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8246500.0,0.0,0.0
2454600000,Кельменецька,0.0,40933100.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,40933100.0,0.0,0.0
2450500000,Клішковецька,0.0,27591500.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,27591500.0,0.0,0.0
2451700000,Конятинська,0.0,8542900.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8542900.0,0.0,0.0
2452500000,Кострижівська,0.0,6565800.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6565800.0,0.0,0.0
2451400000,Красноїльська,0.0,20729600.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20729600.0,0.0,0.0
2452100000,Кіцманська,0.0,16236100.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,16236100.0,0.0,0.0
2454700000,Лівинецька,0.0,11516000.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11516000.0,0.0,0.0
2452200000,Магальська,0.0,14304900.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14304900.0,0.0,0.0
2450600000,Мамалигівська,0.0,17362000.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,17362000.0,0.0,0.0
2452000000,Мамаївська,0.0,30701900.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,30701900.0,0.0,0.0
2450700000,Недобоївська,0.0,21186100.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,21186100.0,0.0,0.0
2452900000,Неполоковецька,0.0,9732700.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9732700.0,0.0,0.0
2453300000,Новодністровська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2452600000,Новоселицька,0.0,31046200.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,31046200.0,0.0,0.0
2451900000,Острицька,0.0,23267000.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,23267000.0,0.0,0.0
2454800000,Петровецька,0.0,16367700.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,16367700.0,0.0,0.0
2454900000,Путильська,0.0,7909000.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7909000.0,0.0,0.0
2450800000,Рукшинська,0.0,12861900.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12861900.0,0.0,0.0
2451800000,Селятинська,0.0,5588100.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5588100.0,0.0,0.0
2450900000,Сокирянська,0.0,38151100.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,38151100.0,0.0,0.0
2453000000,Ставчанська,0.0,11333800.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11333800.0,0.0,0.0
2451300000,Сторожинецька,0.0,56041600.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,56041600.0,0.0,0.0
2453600000,Сучевенська,0.0,15331100.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15331100.0,0.0,0.0
2455000000,Тарашанська,0.0,14361100.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14361100.0,0.0,0.0
2451500000,Тереблеченська,0.0,9319300.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9319300.0,0.0,0.0
2455100000,Топорівська,0.0,23502100.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,23502100.0,0.0,0.0
2451000000,Усть-Путильська,0.0,9245100.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9245100.0,0.0,0.0
2453100000,Хотинська,0.0,12170200.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12170200.0,0.0,0.0
2453200000,Чагорська,0.0,17344200.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,17344200.0,0.0,0.0
2455200000,Чернівецька,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2451600000,Чудейська,0.0,28127500.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,28127500.0,0.0,0.0
2452400000,Юрковецька,0.0,17282800.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,17282800.0,0.0,0.0
0450100000,Апостолівська,0.0,9225600.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9225600.0,0.0,0.0
0450200000,Богданівська,33908900.0,0.0,0,0.0,0.0,0.0,0,1980800.0,0.0,0.0,0.0,0.0,0.0,33908900.0,1980800.0
0451800000,Божедарівська,0.0,4318900.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4318900.0,0.0,0.0
0457200000,Брагинівська,0.0,4099900.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4099900.0,0.0,0.0
0450500000,Вакулівська,0.0,2789900.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2789900.0,0.0,0.0
0451900000,Васильківська,0.0,21064100.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,21064100.0,0.0,0.0
0452900000,Великомихайлівська,0.0,3973900.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3973900.0,0.0,0.0
0450300000,Вербківська,47178200.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,47178200.0,0.0
0453600000,Верхньодніпровська,0.0,13823300.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13823300.0,0.0,0.0
0457300000,Верхівцівська,0.0,2471400.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2471400.0,0.0,0.0
0452000000,Вишнівська,0.0,4193500.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4193500.0,0.0,0.0
0457400000,Вільногірська,12720200.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12720200.0,0.0
0456300000,Глеюватська,4294700.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4294700.0,0.0
0453000000,Гречаноподівська,0.0,4780500.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4780500.0,0.0,0.0
0450700000,Грушівська,0.0,9740200.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9740200.0,0.0,0.0
0457500000,Губиниська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0455600000,Девладівська,0.0,2280900.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2280900.0,0.0,0.0
