Айді громади,Назва громади,[41010100] Реверсна дотація,[41020100] Базова дотація,[41020200] На здійснення переданих з державного бюджету видатків з утримання закладів освіти та охорони здоров'я,"[41020300] На функціонування територій, на яких ведуться бойові дії",[41020400] Додаткові дотації з державного бюджету місцевим бюджетам (загальна),[41020600] [Назву стерто] Додаткова дотація (виключена наприкінці 2024 року),[41020800] Бюджету Славутицької міської територіальної громади на утримання соціальної інфраструктури,[41021000] На компенсацію втрат доходів внаслідок пільг суб’єктам космічної діяльності,[41021200] Обласним бюджетам Донецької та Луганської областей на усунення наслідків ескалації,"[41021300] На компенсацію комунальним закладам, переданим на фінансування з місцевих бюджетів",[41021400] На здійснення повноважень органів самоврядування на деокупованих та інших територіях,Сума Базова,Сума Реверсна,Сума Додаткові
1356600000,Новороздільська,0.0,57494000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57494000.0,0.0,0.0
1356700000,Новояворівська,270702900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67675500.0,0.0,270702900.0,67675500.0
1356800000,Новояричівська,0.0,31589600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31589600.0,0.0,0.0
1356900000,Оброшинська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357000000,Перемишлянська,0.0,5638200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16560200.0,5638200.0,0.0,16560200.0
1357200000,Поморянська,0.0,20336100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192900.0,20336100.0,0.0,192900.0
1357300000,Пустомитівська,10720600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10720600.0,0.0
1352700000,Підберізцівська,0.0,14198800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671200.0,14198800.0,0.0,671200.0
1357100000,Підкамінська,0.0,27666000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27666000.0,0.0,0.0
1357400000,Рава-Руська,0.0,41163100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41163100.0,0.0,0.0
1354000000,Радехівська,0.0,18114500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18114500.0,0.0,0.0
1357500000,Ралівська,0.0,31798200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31798200.0,0.0,0.0
1352500000,Розвадівська,0.0,20174400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20174400.0,0.0,0.0
1353000000,Рудківська,0.0,61832500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61832500.0,0.0,0.0
1357600000,Самбірська,48111500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463900.0,0.0,48111500.0,463900.0
1357700000,Сколівська,0.0,27566300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001600.0,27566300.0,0.0,2001600.0
1353100000,Славська,94946600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8608800.0,0.0,94946600.0,8608800.0
1357800000,Сокальська,0.0,41223800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41223800.0,0.0,0.0
1357900000,Сокільницька,10442800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251900.0,0.0,10442800.0,251900.0
1352800000,Солонківська,55096400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14815900.0,0.0,55096400.0,14815900.0
1358000000,Старосамбірська,0.0,34972600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5693800.0,34972600.0,0.0,5693800.0
1358100000,Стрийська,27397800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27397800.0,0.0
1358200000,Стрілківська,0.0,41160500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196200.0,41160500.0,0.0,196200.0
1351800000,Судововишнянська,0.0,30094500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30094500.0,0.0,0.0
1358300000,Східницька,0.0,37781600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8447000.0,37781600.0,0.0,8447000.0
1351400000,Тростянецька,0.0,1168600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4299800.0,1168600.0,0.0,4299800.0
1358400000,Трускавецька,0.0,37319400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27937700.0,37319400.0,0.0,27937700.0
1358500000,Турківська,0.0,39947200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26568800.0,39947200.0,0.0,26568800.0
1358600000,Хирівська,0.0,37915800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484800.0,37915800.0,0.0,484800.0
1351600000,Ходорівська,0.0,42661300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42661300.0,0.0,0.0
1352200000,Шегинівська,0.0,7552500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7552500.0,0.0,0.0
1358700000,Шептицька,12990300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12990300.0,0.0
1352900000,Щирецька,0.0,25608600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25608600.0,0.0,0.0
1358800000,Яворівська,365355400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91338700.0,0.0,365355400.0,91338700.0
1454500000,Єланецька,0.0,26070700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11847400.0,26070700.0,0.0,11847400.0
1454600000,Інгульська,0.0,21658000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7070700.0,21658000.0,0.0,7070700.0
1452800000,Арбузинська,0.0,12290700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12290700.0,0.0,0.0
1450200000,Баштанська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1452200000,Березанська,0.0,25023000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5600000.0,25023000.0,0.0,5600000.0
1453000000,Березнегуватська,0.0,37541900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9031900.0,37541900.0,0.0,9031900.0
1451000000,Благодатненська,907800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35400.0,0.0,907800.0,35400.0
1454300000,Братська,0.0,15972600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2285800.0,15972600.0,0.0,2285800.0
1451100000,Бузька,1821000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297800.0,0.0,1821000.0,297800.0
1450400000,Веселинівська,0.0,34488400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4983300.0,34488400.0,0.0,4983300.0
1450800000,Веснянська,0.0,12494100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15496600.0,12494100.0,0.0,15496600.0
1452900000,Вознесенська,61625100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15787600.0,0.0,61625100.0,15787600.0
1452400000,Володимирівська,0.0,5436200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4171300.0,5436200.0,0.0,4171300.0
1450500000,Воскресенська,0.0,42096200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9727000.0,42096200.0,0.0,9727000.0
1454400000,Врадіївська,0.0,28517800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992800.0,28517800.0,0.0,992800.0
1453400000,Вільнозапорізька,0.0,12364700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7609800.0,12364700.0,0.0,7609800.0
1451200000,Галицинівська,36545200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77642600.0,0.0,36545200.0,77642600.0
1453500000,Горохівська,0.0,21968500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13046100.0,21968500.0,0.0,13046100.0
1450600000,Доманівська,0.0,24566400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706900.0,24566400.0,0.0,706900.0
1452000000,Дорошівська,0.0,14944900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2598900.0,14944900.0,0.0,2598900.0
1452500000,Казанківська,0.0,18717600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3331900.0,18717600.0,0.0,3331900.0
1450900000,Кам'яномостівська,0.0,12605900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12605900.0,0.0,0.0
1451300000,Коблівська,0.0,9113900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10113800.0,9113900.0,0.0,10113800.0
1451500000,Костянтинівська,0.0,8580500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823600.0,8580500.0,0.0,823600.0
1454800000,Кривоозерська,0.0,32635500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2707400.0,32635500.0,0.0,2707400.0
1450100000,Куцурубська,0.0,15199300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5039200.0,15199300.0,0.0,5039200.0
1453800000,Мигіївська,0.0,3153600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7980000.0,3153600.0,0.0,7980000.0
1454900000,Миколаївська,468801200.0,0.0,0.0,0.0,0.0,0.0,0.0,3947300.0,0.0,0.0,0.0,0.0,468801200.0,3947300.0
1451500000,Мостівська,0.0,8580500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823600.0,8580500.0,0.0,823600.0
1454200000,Мішково-Погорілівська,0.0,840200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7398000.0,840200.0,0.0,7398000.0
1451600000,Нечаянська,0.0,11402700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1737200.0,11402700.0,0.0,1737200.0
1453100000,Новобузька,0.0,23317100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7010500.0,23317100.0,0.0,7010500.0
1453900000,Новомар'ївська,0.0,5922500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1563900.0,5922500.0,0.0,1563900.0
1455000000,Новоодеська,0.0,27255100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8164200.0,27255100.0,0.0,8164200.0
1450300000,Олександрівська,0.0,14906000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94100.0,14906000.0,0.0,94100.0
1450700000,Ольшанська,0.0,17373500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12388500.0,17373500.0,0.0,12388500.0
1455100000,Очаківська,84287600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84287600.0,0.0
1455200000,Первомайська,25575000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16558800.0,0.0,25575000.0,16558800.0
1451700000,Прибужанівська,0.0,6115100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320200.0,6115100.0,0.0,320200.0
1452300000,Прибузька,0.0,9439900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1984000.0,9439900.0,0.0,1984000.0
1455700000,Південноукраїнська,165345200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165345200.0,0.0
1452700000,Радсадівська,0.0,3195400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4308300.0,3195400.0,0.0,4308300.0
1455500000,Синюшинобрідська,17667200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4416500.0,0.0,17667200.0,4416500.0
1453200000,Снігурівська,0.0,49372400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37454300.0,49372400.0,0.0,37454300.0
1454000000,Софіївська,0.0,12189800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3527700.0,12189800.0,0.0,3527700.0
1455600000,Степівська,0.0,1678100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4370200.0,1678100.0,0.0,4370200.0
1454100000,Сухоєланецька,0.0,12872700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2769900.0,12872700.0,0.0,2769900.0
1451800000,Чорноморська,29565200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35264600.0,0.0,29565200.0,35264600.0
1452600000,Широківська,0.0,7573700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8975700.0,7573700.0,0.0,8975700.0
1553800000,Іванівська,0.0,24471100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24471100.0,0.0,0.0
1555300000,Ізмаїльська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999300.0,0.0,0.0,1999300.0
1551800000,Авангардівська,25860800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2330300.0,0.0,25860800.0,2330300.0
1553800000,Ананьївська,0.0,24471100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24471100.0,0.0,0.0
1553900000,Арцизька,0.0,50645000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50645000.0,0.0,0.0
1550100000,Балтська,0.0,19641000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19641000.0,0.0,0.0
1551400000,Березівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4483100.0,0.0,0.0,4483100.0
1558200000,Бессарабська,0.0,32997200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134900.0,32997200.0,0.0,134900.0
1554100000,Болградська,4960500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4960500.0,0.0
1554200000,Буджацька,0.0,43270400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544700.0,43270400.0,0.0,544700.0
1554000000,Білгород-Дністровська,14341800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14341800.0,0.0
1550200000,Біляївська,0.0,3483400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990900.0,3483400.0,0.0,990900.0
1554300000,Василівська,0.0,30741800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065900.0,30741800.0,0.0,1065900.0
1553000000,Великобуялицька,0.0,14962700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448300.0,14962700.0,0.0,448300.0
1554400000,Великодальницька,0.0,17783100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2364600.0,17783100.0,0.0,2364600.0
1554500000,Великодолинська,0.0,24589800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3294000.0,24589800.0,0.0,3294000.0
1550300000,Великомихайлівська,0.0,9305200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207700.0,9305200.0,0.0,207700.0
1553100000,Великоплосківська,0.0,5900100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3129500.0,5900100.0,0.0,3129500.0
1554600000,Вигодянська,0.0,33438000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451400.0,33438000.0,0.0,451400.0
1552900000,Визирська,108321000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102808200.0,0.0,108321000.0,102808200.0
1551700000,Вилківська,0.0,22733900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22733900.0,0.0,0.0
1554700000,Городненська,0.0,43397600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43397600.0,0.0,0.0
1551900000,Дальницька,0.0,31659700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31659700.0,0.0,0.0
1554800000,Дачненська,234851800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59091900.0,0.0,234851800.0,59091900.0
1554900000,Дивізійська,0.0,16260600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16260600.0,0.0,0.0
1555000000,Доброславська,31557800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7889600.0,0.0,31557800.0,7889600.0
1555100000,Долинська,0.0,9262200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066400.0,9262200.0,0.0,1066400.0
1550900000,Затишанська,0.0,15563700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15563700.0,0.0,0.0
1555200000,Захарівська,0.0,22259700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22259700.0,0.0,0.0
1553200000,Зеленогірська,0.0,17686200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17686200.0,0.0,0.0
1552300000,Знам'янська,0.0,22642200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242700.0,22642200.0,0.0,1242700.0
1555400000,Кароліно-Бугазька,0.0,4152300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490600.0,4152300.0,0.0,490600.0
1558100000,Катлабузька,0.0,29621600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29621600.0,0.0,0.0
1555500000,Кодимська,0.0,51680000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51680000.0,0.0,0.0
1551100000,Коноплянська,0.0,13066100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386600.0,13066100.0,0.0,386600.0
1550400000,Красносільська,7960800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331500.0,0.0,7960800.0,331500.0
1555600000,Криничненська,0.0,12022500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43100.0,12022500.0,0.0,43100.0
1555700000,Кубейська,0.0,29242100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425000.0,29242100.0,0.0,425000.0
1555800000,Кулевчанська,0.0,12889900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12889900.0,0.0,0.0
1555900000,Курісовська,0.0,23973000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2191300.0,23973000.0,0.0,2191300.0
1551300000,Куяльницька,0.0,42791500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255100.0,42791500.0,0.0,255100.0
1552600000,Кілійська,0.0,56431200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56431200.0,0.0,0.0
1556000000,Лиманська,0.0,31272100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31272100.0,0.0,0.0
1552700000,Любашівська,0.0,33047700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33047700.0,0.0,0.0
1550500000,Маразліївська,0.0,18201000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18201000.0,0.0,0.0
1552100000,Маяківська,0.0,16601400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16601400.0,0.0,0.0
1552400000,Миколаївська,0.0,38384500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1869800.0,38384500.0,0.0,1869800.0
1552400000,Мологівська,0.0,38384500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1869800.0,38384500.0,0.0,1869800.0
1556200000,Нерубайська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1553500000,Новоборисівська,0.0,10512400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3900.0,10512400.0,0.0,3900.0
1550800000,Новокальчевська,0.0,8781700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1561000.0,8781700.0,0.0,1561000.0
1556300000,Овідіопольська,0.0,4731400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211500.0,4731400.0,0.0,211500.0
1556400000,Одеська,231327300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231327300.0,0.0
1552800000,Окнянська,0.0,23411000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425100.0,23411000.0,0.0,425100.0
1556500000,Павлівська,0.0,11353100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298100.0,11353100.0,0.0,298100.0
1553600000,Петровірівська,0.0,11947300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11947300.0,0.0,0.0
1553600000,Петропавлівська,0.0,11947300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11947300.0,0.0,0.0
1556800000,Плахтіївська,0.0,17558600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1894100.0,17558600.0,0.0,1894100.0
1556900000,Подільська,5784900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5784900.0,0.0
1559100000,Південнівська,37085200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39314700.0,0.0,37085200.0,39314700.0
1557000000,Раухівська,0.0,17982200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17982200.0,0.0,0.0
1557100000,Ренійська,0.0,38086900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2318800.0,38086900.0,0.0,2318800.0
1557200000,Роздільнянська,0.0,34554400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20370300.0,34554400.0,0.0,20370300.0
1550600000,Розквітівська,0.0,10175900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846900.0,10175900.0,0.0,846900.0
1557300000,Савранська,0.0,37106200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37106200.0,0.0,0.0
1557400000,Саратська,0.0,3832400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3832400.0,0.0,0.0
1557500000,Саф'янівська,0.0,98838600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98838600.0,0.0,0.0
1557600000,Сергіївська,0.0,19537700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19537700.0,0.0,0.0
1557700000,Слобідська,0.0,4948600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267700.0,4948600.0,0.0,267700.0
1551500000,Старокозацька,0.0,38137100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151100.0,38137100.0,0.0,151100.0
1557800000,Старомаяківська,0.0,9511100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621200.0,9511100.0,0.0,621200.0
1557900000,Степанівська,0.0,6958500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6958500.0,0.0,0.0
1558000000,Стрюківська,0.0,7749900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7749900.0,0.0,0.0
1558300000,Татарбунарська,0.0,46983100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46983100.0,0.0,0.0
1552500000,Таїровська,0.0,2196100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23535200.0,2196100.0,0.0,23535200.0
1558400000,Теплицька,0.0,12590300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651200.0,12590300.0,0.0,651200.0
1558500000,Теплодарська,0.0,22248800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22248800.0,0.0,0.0
1550700000,Тузлівська,0.0,5775900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5775900.0,0.0,0.0
1558600000,Усатівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1558700000,Успенівська,0.0,15354400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493300.0,15354400.0,0.0,493300.0
1558800000,Фонтанська,0.0,15835500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19544700.0,15835500.0,0.0,19544700.0
1552200000,Цебриківська,0.0,12764100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862400.0,12764100.0,0.0,862400.0
1553300000,Чернівська,0.0,11479700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82300.0,11479700.0,0.0,82300.0
1553700000,Чогодарівська,0.0,4992200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388000.0,4992200.0,0.0,388000.0
1558900000,Чорноморська,10294700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10294700.0,0.0
1551600000,Шабівська,0.0,14198400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207800.0,14198400.0,0.0,1207800.0
1551000000,Ширяївська,0.0,17067900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17067900.0,0.0,0.0
1551200000,Яськівська,0.0,20670900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253100.0,20670900.0,0.0,253100.0
1655400000,Білицька,0.0,19479400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2827400.0,19479400.0,0.0,2827400.0
1650100000,Білоцерківська,2284500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711300.0,0.0,2284500.0,711300.0
1651900000,Великобагачанська,0.0,9564000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1381400.0,9564000.0,0.0,1381400.0
1654800000,Великобудищанська,0.0,3810500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300600.0,3810500.0,0.0,300600.0
1655500000,Великорублівська,0.0,7750900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969800.0,7750900.0,0.0,969800.0
1651600000,Великосорочинська,963100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770500.0,0.0,963100.0,770500.0
1654500000,Гадяцька,0.0,27949100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493700.0,27949100.0,0.0,493700.0
1650200000,Глобинська,19890800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330800.0,0.0,19890800.0,1330800.0
1654900000,Гоголівська,0.0,25900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2901000.0,25900.0,0.0,2901000.0
1654600000,Горішньоплавнівська,106251000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7471100.0,0.0,106251000.0,7471100.0
1655600000,Градизька,0.0,25875300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1602100.0,25875300.0,0.0,1602100.0
1652100000,Гребінківська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3256400.0,0.0,0.0,3256400.0
1655700000,Диканська,170800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136600.0,0.0,170800.0,136600.0
