Айді громади,Назва громади,[41031200] На забезпечення нагальних потреб функціонування держави в умовах воєнного стану,[41034700] На ліквідацію наслідків збройної агресії,[41036100] На житло для сімей ветеранів війни та інвалідів внаслідок війни,"[41036800] Проект ""Ремонт житла для відновлення (HOPE)""",[41033900] Освітня субвенція (зарплати),"[41036000] ""Нова українська школа""",[41032800] Облаштування безпечних умов (укриттів) у школах,[41031900] Шкільні автобуси,[41033300] Забезпечення харчуванням учнів,[41033000] Підтримка окремих закладів у системі охорони здоров'я,"[41037500] Інвестиційні проекти у сфері охорони здоров'я (реабілітації, ремонти)",[41036500] Облаштування безпечних умов (укриттів) у закладах охорони здоров'я,Сума Війна та відновлення,Сума Освіта,Сума Охорона здоров'я
2350200000,Єрківська,0.0,0.0,0.0,0.0,12638700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12638700.0,0.0
2351900000,Іваньківська,0.0,0.0,0.0,0.0,10824800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10824800.0,0.0
2352200000,Іркліївська,0.0,0.0,0.0,0.0,53152500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53152500.0,0.0
2355800000,Бабанська,0.0,0.0,0.0,0.0,16886300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16886300.0,0.0
2356000000,Багачевська,0.0,0.0,0.0,0.0,42183100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42183100.0,0.0
2352700000,Балаклеївська,0.0,0.0,0.0,0.0,24543700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24543700.0,0.0
2355600000,Баштечківська,0.0,0.0,0.0,0.0,12920100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12920100.0,0.0
2352900000,Березняківська,0.0,0.0,0.0,0.0,16104900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16104900.0,0.0
2353000000,Бобрицька,0.0,0.0,0.0,0.0,14571400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14571400.0,0.0
2355900000,Будищенська,0.0,0.0,0.0,0.0,13878100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13878100.0,0.0
2353100000,Бужанська,0.0,0.0,0.0,0.0,12366800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12366800.0,0.0
2352600000,Буцька,0.0,0.0,0.0,0.0,15046000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15046000.0,0.0
2350100000,Білозірська,0.0,0.0,0.0,0.0,25702600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25702600.0,0.0
2353200000,Великохутірська,0.0,0.0,0.0,0.0,9382900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9382900.0,0.0
2355700000,Виноградська,0.0,0.0,0.0,0.0,13213600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13213600.0,0.0
2353400000,Водяницька,0.0,0.0,0.0,0.0,18450600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18450600.0,0.0
2356100000,Вознесенська,0.0,0.0,0.0,0.0,15103400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15103400.0,0.0
2353300000,Вільшанська,0.0,0.0,0.0,0.0,18764700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18764700.0,0.0
2356200000,Гельмязівська,0.0,0.0,0.0,0.0,27285300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27285300.0,0.0
2356300000,Городищенська,0.0,0.0,0.0,0.0,54718000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54718000.0,0.0
2353500000,Дмитрушківська,0.0,0.0,0.0,0.0,38923400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38923400.0,0.0
2355500000,Драбівська,0.0,0.0,0.0,0.0,39720400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39720400.0,0.0
2351400000,Жашківська,0.0,0.0,0.0,0.0,90701000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90701000.0,0.0
2356400000,Звенигородська,0.0,0.0,0.0,0.0,69345000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69345000.0,0.0
2356500000,Золотоніська,0.0,0.0,0.0,0.0,86773200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86773200.0,0.0
2352400000,Зорівська,0.0,0.0,0.0,0.0,10377100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10377100.0,0.0
2356600000,Калинопільська,0.0,0.0,0.0,0.0,37347900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37347900.0,0.0
2351500000,Кам'янська,0.0,0.0,0.0,0.0,48911300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48911300.0,0.0
2355400000,Канівська,0.0,0.0,0.0,0.0,56712300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56712300.0,0.0
2356700000,Корсунь-Шевченківська,0.0,0.0,0.0,0.0,46793300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46793300.0,0.0
2353600000,Ладижинська,0.0,0.0,0.0,0.0,25263600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25263600.0,0.0
2353800000,Леськівська,0.0,0.0,0.0,0.0,27194500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27194500.0,0.0
2353900000,Лип'янська,0.0,0.0,0.0,0.0,8765400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8765400.0,0.0
2354000000,Лисянська,0.0,0.0,0.0,0.0,38472200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38472200.0,0.0
2351600000,Ліплявська,0.0,0.0,0.0,0.0,12568300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12568300.0,0.0
2356800000,Маньківська,0.0,0.0,0.0,0.0,55167600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55167600.0,0.0
2352300000,Матусівська,0.0,0.0,0.0,0.0,9975100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9975100.0,0.0
2354200000,Медведівська,0.0,0.0,0.0,0.0,11096600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11096600.0,0.0
2352500000,Михайлівська,0.0,0.0,0.0,0.0,19984900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19984900.0,0.0
2351100000,Мліївська,0.0,0.0,0.0,0.0,15926500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15926500.0,0.0
2350300000,Мокрокалигірська,0.0,0.0,0.0,0.0,12917300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12917300.0,0.0
2356900000,Монастирищенська,0.0,0.0,0.0,0.0,93467500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93467500.0,0.0
2357000000,Мошнівська,0.0,0.0,0.0,0.0,40059500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40059500.0,0.0
2350600000,Набутівська,0.0,0.0,0.0,0.0,12398100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12398100.0,0.0
2357100000,Новодмитрівська,0.0,0.0,0.0,0.0,30858500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30858500.0,0.0
2352000000,Паланська,0.0,0.0,0.0,0.0,49607800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49607800.0,0.0
2357200000,Піщанська,0.0,0.0,0.0,0.0,19649500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19649500.0,0.0
2350800000,Ротмістрівська,0.0,0.0,0.0,0.0,24135100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24135100.0,0.0
2354600000,Руськополянська,0.0,0.0,0.0,0.0,42998400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42998400.0,0.0
2354700000,Сагунівська,0.0,0.0,0.0,0.0,14321500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14321500.0,0.0
2350700000,Селищенська,0.0,0.0,0.0,0.0,11791500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11791500.0,0.0
2355100000,Слобідська,0.0,0.0,0.0,0.0,42900200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42900200.0,0.0
2357300000,Смілянська,0.0,0.0,0.0,0.0,122066800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122066800.0,0.0
2350500000,Стеблівська,0.0,0.0,0.0,0.0,18790900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18790900.0,0.0
2351000000,Степанецька,0.0,0.0,0.0,0.0,23258500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23258500.0,0.0
2352100000,Степанківська,0.0,0.0,0.0,0.0,18748700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18748700.0,0.0
2350400000,Тальнівська,0.0,0.0,0.0,0.0,84319100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84319100.0,0.0
2354900000,Тернівська,0.0,0.0,0.0,0.0,9446100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9446100.0,0.0
2357400000,Уманська,0.0,0.0,0.0,0.0,161913000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161913000.0,0.0
2357500000,Христинівська,0.0,0.0,0.0,0.0,92909500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92909500.0,0.0
2357600000,Черкаська,0.0,0.0,0.0,0.0,522061000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522061000.0,0.0
2355200000,Чигиринська,0.0,0.0,0.0,0.0,58480500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58480500.0,0.0
2357700000,Чорнобаївська,0.0,0.0,0.0,0.0,61454500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61454500.0,0.0
2355300000,Шевченківська,0.0,0.0,0.0,0.0,8914600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8914600.0,0.0
2350900000,Шполянська,0.0,0.0,0.0,0.0,98492500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98492500.0,0.0
2357800000,Шрамківська,0.0,0.0,0.0,0.0,32440700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32440700.0,0.0
2551500000,Іванівська,0.0,0.0,0.0,0.0,21606200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21606200.0,0.0
2552400000,Ічнянська,0.0,0.0,0.0,0.0,57512100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57512100.0,0.0
2550600000,Батуринська,0.0,0.0,0.0,0.0,21305600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21305600.0,0.0
2555100000,Бахмацька,0.0,0.0,0.0,0.0,79663800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79663800.0,0.0
2555200000,Березнянська,0.0,0.0,0.0,0.0,18457500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18457500.0,0.0
2552100000,Бобровицька,0.0,0.0,0.0,0.0,78673400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78673400.0,0.0
2554000000,Борзнянська,0.0,0.0,0.0,0.0,34029000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34029000.0,0.0
2553500000,Варвинська,0.0,0.0,0.0,0.0,45044900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45044900.0,0.0
2550100000,Вертіївська,0.0,0.0,0.0,0.0,20478700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20478700.0,0.0
2553400000,Височанська,0.0,0.0,0.0,0.0,13353500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13353500.0,0.0
2551100000,Гончарівська,0.0,0.0,0.0,0.0,12825700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12825700.0,0.0
2553600000,Городнянська,0.0,0.0,0.0,0.0,53601200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53601200.0,0.0
2550200000,Деснянська,0.0,0.0,0.0,0.0,26727900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26727900.0,0.0
2555300000,Дмитрівська,0.0,0.0,0.0,0.0,12439500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12439500.0,0.0
2554600000,Добрянська,0.0,0.0,0.0,0.0,15058800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15058800.0,0.0
2554700000,Киселівська,0.0,0.0,0.0,0.0,13766800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13766800.0,0.0
2554200000,Киїнська,0.0,0.0,0.0,0.0,19166600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19166600.0,0.0
2551800000,Козелецька,0.0,0.0,0.0,0.0,57561600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57561600.0,0.0
2551900000,Комарівська,0.0,0.0,0.0,0.0,14639400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14639400.0,0.0
2551200000,Коропська,0.0,0.0,0.0,0.0,45949500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45949500.0,0.0
2550700000,Корюківська,0.0,0.0,0.0,0.0,61725900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61725900.0,0.0
2555400000,Крутівська,0.0,0.0,0.0,0.0,11386600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11386600.0,0.0
2552500000,Куликівська,0.0,0.0,0.0,0.0,43540700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43540700.0,0.0
2550300000,Кіптівська,0.0,0.0,0.0,0.0,15642300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15642300.0,0.0
2555500000,Ладанська,0.0,0.0,0.0,0.0,15308200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15308200.0,0.0
2553700000,Линовицька,0.0,0.0,0.0,0.0,13664600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13664600.0,0.0
2551300000,Лосинівська,0.0,0.0,0.0,0.0,21133100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21133100.0,0.0
2552700000,Любецька,0.0,0.0,0.0,0.0,13792300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13792300.0,0.0
2550400000,Макіївська,0.0,0.0,0.0,0.0,12503200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12503200.0,0.0
2552600000,Малодівицька,0.0,0.0,0.0,0.0,10971400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10971400.0,0.0
2551700000,Менська,0.0,0.0,0.0,0.0,73985500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73985500.0,0.0
2551400000,Михайло-Коцюбинська,0.0,0.0,0.0,0.0,35082300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35082300.0,0.0
2551600000,Мринська,0.0,0.0,0.0,0.0,14622100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14622100.0,0.0
2553900000,Новгород-Сіверська,0.0,0.0,0.0,0.0,60520800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60520800.0,0.0
2552000000,Новобасанська,0.0,0.0,0.0,0.0,19769000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19769000.0,0.0
2554100000,Новобілоуська,0.0,0.0,0.0,0.0,44454400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44454400.0,0.0
2550800000,Носівська,0.0,0.0,0.0,0.0,63497300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63497300.0,0.0
2553800000,Ніжинська,0.0,0.0,0.0,0.0,130526500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130526500.0,0.0
2553300000,Олишівська,0.0,0.0,0.0,0.0,6634800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6634800.0,0.0
2550900000,Остерська,0.0,0.0,0.0,0.0,23872300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23872300.0,0.0
2550500000,Парафіївська,0.0,0.0,0.0,0.0,21018900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21018900.0,0.0
2552200000,Плисківська,0.0,0.0,0.0,0.0,9102200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9102200.0,0.0
2554800000,Понорницька,0.0,0.0,0.0,0.0,20833600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20833600.0,0.0
2555600000,Прилуцька,0.0,0.0,0.0,0.0,98218800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98218800.0,0.0
2555700000,Ріпкинська,0.0,0.0,0.0,0.0,33406900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33406900.0,0.0
2555800000,Седнівська,0.0,0.0,0.0,0.0,5854500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5854500.0,0.0
2552800000,Семенівська,0.0,0.0,0.0,0.0,50486000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50486000.0,0.0
2551000000,Сновська,0.0,0.0,0.0,0.0,64131200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64131200.0,0.0
2552900000,Сосницька,0.0,0.0,0.0,0.0,38135800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38135800.0,0.0
2553000000,Срібнянська,0.0,0.0,0.0,0.0,29168200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29168200.0,0.0
2554900000,Сухополов'янська,0.0,0.0,0.0,0.0,33531000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33531000.0,0.0
2555000000,Талалаївська,0.0,0.0,0.0,0.0,16590700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16590700.0,0.0
2552300000,Тупичівська,0.0,0.0,0.0,0.0,13742800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13742800.0,0.0
2553200000,Холминська,0.0,0.0,0.0,0.0,12655200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12655200.0,0.0
2555900000,Чернігівська,0.0,0.0,0.0,0.0,563877400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563877400.0,0.0
2556000000,Яблунівська,0.0,0.0,0.0,0.0,8692000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8692000.0,0.0
2453800000,Банилівська,0.0,0.0,0.0,0.0,32868400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32868400.0,0.0
2453900000,Берегометська,0.0,0.0,0.0,0.0,79619400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79619400.0,0.0
2454000000,Боянська,0.0,0.0,0.0,0.0,23549900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23549900.0,0.0
2454100000,Брусницька,0.0,0.0,0.0,0.0,32950000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32950000.0,0.0
2453400000,Ванчиковецька,0.0,0.0,0.0,0.0,34880300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34880300.0,0.0
2450100000,Вашковецька,0.0,0.0,0.0,0.0,17856100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17856100.0,0.0
2451100000,Вашківецька,0.0,0.0,0.0,0.0,45001000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45001000.0,0.0
2450200000,Великокучурівська,0.0,0.0,0.0,0.0,42889700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42889700.0,0.0
2454200000,Веренчанська,0.0,0.0,0.0,0.0,27052200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27052200.0,0.0
2451200000,Вижницька,0.0,0.0,0.0,0.0,74637700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74637700.0,0.0
2450300000,Волоківська,0.0,0.0,0.0,0.0,17471300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17471300.0,0.0
2452300000,Вікнянська,0.0,0.0,0.0,0.0,17875400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17875400.0,0.0
2452700000,Герцаївська,0.0,0.0,0.0,0.0,71058600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71058600.0,0.0
2450400000,Глибоцька,0.0,0.0,0.0,0.0,65851800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65851800.0,0.0
2454300000,Горішньошеровецька,0.0,0.0,0.0,0.0,22681900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22681900.0,0.0
2452800000,Заставнівська,0.0,0.0,0.0,0.0,27041900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27041900.0,0.0
2453700000,Кадубовецька,0.0,0.0,0.0,0.0,31891200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31891200.0,0.0
2454400000,Кам'янецька,0.0,0.0,0.0,0.0,41586400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41586400.0,0.0
2454500000,Кам'янська,0.0,0.0,0.0,0.0,35595200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35595200.0,0.0
2453500000,Карапчівська,0.0,0.0,0.0,0.0,15577000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15577000.0,0.0
2454600000,Кельменецька,0.0,0.0,0.0,0.0,94278500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94278500.0,0.0
2450500000,Клішковецька,0.0,0.0,0.0,0.0,52962700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52962700.0,0.0
2451700000,Конятинська,0.0,0.0,0.0,0.0,30762200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30762200.0,0.0
2452500000,Кострижівська,0.0,0.0,0.0,0.0,10353700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10353700.0,0.0
2451400000,Красноїльська,0.0,0.0,0.0,0.0,37222400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37222400.0,0.0
2452100000,Кіцманська,0.0,0.0,0.0,0.0,61940800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61940800.0,0.0
2454700000,Лівинецька,0.0,0.0,0.0,0.0,19165600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19165600.0,0.0
2452200000,Магальська,0.0,0.0,0.0,0.0,33993400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33993400.0,0.0
2450600000,Мамалигівська,0.0,0.0,0.0,0.0,30000400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000400.0,0.0
2452000000,Мамаївська,0.0,0.0,0.0,0.0,64812100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64812100.0,0.0
2450700000,Недобоївська,0.0,0.0,0.0,0.0,34628100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34628100.0,0.0
2452900000,Неполоковецька,0.0,0.0,0.0,0.0,22813100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22813100.0,0.0
2453300000,Новодністровська,0.0,0.0,0.0,0.0,22452800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22452800.0,0.0
2452600000,Новоселицька,0.0,0.0,0.0,0.0,93824500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93824500.0,0.0
2451900000,Острицька,0.0,0.0,0.0,0.0,52147800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52147800.0,0.0
2454800000,Петровецька,0.0,0.0,0.0,0.0,33182700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33182700.0,0.0
2454900000,Путильська,0.0,0.0,0.0,0.0,63131200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63131200.0,0.0
2450800000,Рукшинська,0.0,0.0,0.0,0.0,21942500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21942500.0,0.0
2451800000,Селятинська,0.0,0.0,0.0,0.0,31904400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31904400.0,0.0
2450900000,Сокирянська,0.0,0.0,0.0,0.0,118604100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118604100.0,0.0
2453000000,Ставчанська,0.0,0.0,0.0,0.0,20721300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20721300.0,0.0
2451300000,Сторожинецька,0.0,0.0,0.0,0.0,167011200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167011200.0,0.0
2453600000,Сучевенська,0.0,0.0,0.0,0.0,29461200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29461200.0,0.0
2455000000,Тарашанська,0.0,0.0,0.0,0.0,31661000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31661000.0,0.0
2451500000,Тереблеченська,0.0,0.0,0.0,0.0,21428400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21428400.0,0.0
2455100000,Топорівська,0.0,0.0,0.0,0.0,38706500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38706500.0,0.0
2451000000,Усть-Путильська,0.0,0.0,0.0,0.0,30283300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30283300.0,0.0
2453100000,Хотинська,0.0,0.0,0.0,0.0,59837900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59837900.0,0.0
2453200000,Чагорська,0.0,0.0,0.0,0.0,32204400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32204400.0,0.0
2455200000,Чернівецька,0.0,0.0,0.0,0.0,552845700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552845700.0,0.0
2451600000,Чудейська,0.0,0.0,0.0,0.0,52311600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52311600.0,0.0
2452400000,Юрковецька,0.0,0.0,0.0,0.0,38942300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38942300.0,0.0
0450100000,Апостолівська,0.0,0.0,0.0,0.0,72331700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72331700.0,0.0
0450200000,Богданівська,0.0,0.0,0.0,0.0,29320800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29320800.0,0.0
0451800000,Божедарівська,0.0,0.0,0.0,0.0,32821200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32821200.0,0.0
0457200000,Брагинівська,0.0,0.0,0.0,0.0,12863800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12863800.0,0.0
0450500000,Вакулівська,0.0,0.0,0.0,0.0,10705800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10705800.0,0.0
0451900000,Васильківська,0.0,0.0,0.0,0.0,62321700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62321700.0,0.0
