Айді громади,Назва громади,[41031200] На забезпечення нагальних потреб функціонування держави в умовах воєнного стану,[41034700] На ліквідацію наслідків збройної агресії,[41036100] На житло для сімей ветеранів війни та інвалідів внаслідок війни,[41037800] На розвиток ветеранських просторів,[41035800] На діяльність фахівців із супроводу ветеранів війни,[41038800] Програма відновлення України III,[41033900] Освітня субвенція (зарплати),"[41036000] ""Нова українська школа""",[41032800] Облаштування безпечних умов (укриттів) у школах,[41037900] Шкільні автобуси (разова програма за рахунок залишків),[41037400] Покращення якості гарячого харчування,[41031100] Забезпечення харчуванням учнів (нові коди),"[41038000] Для підтримки закладів освіти, які постраждали внаслідок агресії",[41033000] Підтримка окремих закладів у системі охорони здоров'я,"[41037500] Інвестиційні проекти у сфері охорони здоров'я (реабілітації, ремонти)",Сума Війна та відновлення,Сума Освіта,Сума Охорона здоров'я
0553000000,Мирноградська,0.0,0.0,0.0,0.0,0,0.0,82959000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82959000.0,0.0
0555900000,Новоазовська,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0553200000,Новогродівська,0.0,0.0,0.0,0.0,0,0.0,31208500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31208500.0,0.0
0553300000,Новодонецька,0.0,0.0,0.0,0.0,0,0.0,25719100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25719100.0,0.0
0550900000,Олександрівська,0.0,0.0,0.0,0.0,0,0.0,8436700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8436700.0,0.0
0553400000,Ольгинська,0.0,0.0,0.0,0.0,0,0.0,6947300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6947300.0,0.0
0553500000,Очеретинська,0.0,0.0,0.0,0.0,0,0.0,37198300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37198300.0,0.0
0553600000,Покровська,0.0,0.0,0.0,0.0,0,0.0,158178700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158178700.0,0.0
0553700000,Сартанська,0.0,0.0,0.0,0.0,0,0.0,8637700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8637700.0,0.0
0553900000,Святогірська,0.0,0.0,0.0,0.0,0,0.0,16665900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16665900.0,0.0
0553800000,Світлодарська,0.0,0.0,0.0,0.0,0,0.0,4065700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4065700.0,0.0
0554000000,Селидівська,0.0,0.0,0.0,0.0,0,0.0,47692200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47692200.0,0.0
0554100000,Слов'янська,0.0,0.0,0.0,0.0,0,0.0,185249700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185249700.0,0.0
0556000000,Сніжнянська,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0550500000,Соледарська,0.0,0.0,0.0,0.0,0,0.0,20712400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20712400.0,0.0
0556100000,Старобешівська,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0554200000,Старомлинівська,0.0,0.0,0.0,0.0,0,0.0,4839500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4839500.0,0.0
0550700000,Сіверська,0.0,0.0,0.0,0.0,0,0.0,11820600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11820600.0,0.0
0554300000,Торецька,0.0,0.0,0.0,0.0,0,0.0,66232300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66232300.0,0.0
0554400000,Удачненська,0.0,0.0,0.0,0.0,0,0.0,8922600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8922600.0,0.0
0556200000,Харцизька,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0554500000,Хлібодарівська,0.0,0.0,0.0,0.0,0,0.0,7096600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7096600.0,0.0
0556300000,Хрестівська,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0554600000,Часовоярська,0.0,0.0,0.0,0.0,0,0.0,14168800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14168800.0,0.0
0550300000,Черкаська,0.0,0.0,0.0,0.0,0,0.0,27331400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27331400.0,0.0
0556400000,Чистяківська,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0556500000,Шахтарська,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0550200000,Шахівська,0.0,0.0,0.0,0.0,0,0.0,11920700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11920700.0,0.0
0556600000,Ясинуватська,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0953600000,Єзупільська,0.0,0.0,0.0,0.0,0,0.0,17975400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17975400.0,0.0
0953300000,Івано-Франківська,0.0,0.0,0.0,0.0,0,0.0,672529700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672529700.0,0.0
0954000000,Богородчанська,0.0,0.0,0.0,0.0,0,0.0,101470700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101470700.0,0.0
0954100000,Болехівська,0.0,0.0,0.0,0.0,0,0.0,72213100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72213100.0,0.0
0952000000,Брошнів-Осадська,0.0,0.0,0.0,0.0,0,0.0,35373000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35373000.0,0.0
0952600000,Букачівська,0.0,0.0,0.0,0.0,0,0.0,12973800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12973800.0,0.0
0954200000,Бурштинська,0.0,0.0,0.0,0.0,0,0.0,56565000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56565000.0,0.0
0950400000,Білоберізька,0.0,0.0,0.0,0.0,0,0.0,57663300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57663300.0,0.0
0950600000,Більшівцівська,0.0,0.0,0.0,0.0,0,0.0,19716900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19716900.0,0.0
0950100000,Верхнянська,0.0,0.0,0.0,0.0,0,0.0,28825600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28825600.0,0.0
0954300000,Верховинська,0.0,0.0,0.0,0.0,0,0.0,140147900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140147900.0,0.0
0952700000,Вигодська,0.0,0.0,0.0,0.0,0,0.0,85088400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85088400.0,0.0
0950700000,Витвицька,0.0,0.0,0.0,0.0,0,0.0,27925300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27925300.0,0.0
0952100000,Войнилівська,0.0,0.0,0.0,0.0,0,0.0,24810900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24810900.0,0.0
0954400000,Ворохтянська,0.0,0.0,0.0,0.0,0,0.0,22922000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22922000.0,0.0
0954500000,Галицька,0.0,0.0,0.0,0.0,0,0.0,69540300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69540300.0,0.0
0953400000,Гвіздецька,0.0,0.0,0.0,0.0,0,0.0,20110800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20110800.0,0.0
0954600000,Городенківська,0.0,0.0,0.0,0.0,0,0.0,134361900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134361900.0,0.0
0952200000,Делятинська,0.0,0.0,0.0,0.0,0,0.0,89099700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89099700.0,0.0
0951300000,Дзвиняцька,0.0,0.0,0.0,0.0,0,0.0,31199900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31199900.0,0.0
0953200000,Долинська,0.0,0.0,0.0,0.0,0,0.0,191380800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191380800.0,0.0
0954700000,Дубовецька,0.0,0.0,0.0,0.0,0,0.0,23430300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23430300.0,0.0
0953500000,Дубівська,0.0,0.0,0.0,0.0,0,0.0,33437500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33437500.0,0.0
0951800000,Заболотівська,0.0,0.0,0.0,0.0,0,0.0,64612500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64612500.0,0.0
0952400000,Загвіздянська,0.0,0.0,0.0,0.0,0,0.0,17927400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17927400.0,0.0
0954800000,Зеленська,0.0,0.0,0.0,0.0,0,0.0,11849300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11849300.0,0.0
0953100000,Калуська,0.0,0.0,0.0,0.0,0,0.0,202543300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202543300.0,0.0
0953000000,Коломийська,0.0,0.0,0.0,0.0,0,0.0,189523700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189523700.0,0.0
0952800000,Коршівська,0.0,0.0,0.0,0.0,0,0.0,27425000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27425000.0,0.0
0950800000,Космацька,0.0,0.0,0.0,0.0,0,0.0,47279400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47279400.0,0.0
0954900000,Косівська,0.0,0.0,0.0,0.0,0,0.0,129046800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129046800.0,0.0
0955000000,Кутська,0.0,0.0,0.0,0.0,0,0.0,50966500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50966500.0,0.0
0951700000,Ланчинська,0.0,0.0,0.0,0.0,0,0.0,33145300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33145300.0,0.0
0955100000,Лисецька,0.0,0.0,0.0,0.0,0,0.0,24005600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24005600.0,0.0
0950900000,Матеївецька,0.0,0.0,0.0,0.0,0,0.0,28552300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28552300.0,0.0
0955200000,Надвірнянська,0.0,0.0,0.0,0.0,0,0.0,168029800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168029800.0,0.0
0951000000,Нижньовербізька,0.0,0.0,0.0,0.0,0,0.0,40836600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40836600.0,0.0
0952900000,Новицька,0.0,0.0,0.0,0.0,0,0.0,42825400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42825400.0,0.0
0955300000,Обертинська,0.0,0.0,0.0,0.0,0,0.0,23510900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23510900.0,0.0
0951200000,Олешанська,0.0,0.0,0.0,0.0,0,0.0,39347400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39347400.0,0.0
0955400000,Отинійська,0.0,0.0,0.0,0.0,0,0.0,61639900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61639900.0,0.0
0951100000,П'ядицька,0.0,0.0,0.0,0.0,0,0.0,34363600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34363600.0,0.0
0953800000,Пасічнянська,0.0,0.0,0.0,0.0,0,0.0,92659000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92659000.0,0.0
0955500000,Перегінська,0.0,0.0,0.0,0.0,0,0.0,104591800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104591800.0,0.0
0951600000,Переріслянська,0.0,0.0,0.0,0.0,0,0.0,33138900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33138900.0,0.0
0950200000,Печеніжинська,0.0,0.0,0.0,0.0,0,0.0,69705500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69705500.0,0.0
0955600000,Поляницька,0.0,0.0,0.0,0.0,0,0.0,35873300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35873300.0,0.0
0953900000,Підгайчиківська,0.0,0.0,0.0,0.0,0,0.0,16230800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16230800.0,0.0
0955700000,Рогатинська,0.0,0.0,0.0,0.0,0,0.0,92128700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92128700.0,0.0
0955800000,Рожнятівська,0.0,0.0,0.0,0.0,0,0.0,69978100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69978100.0,0.0
0951400000,Рожнівська,0.0,0.0,0.0,0.0,0,0.0,43995600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43995600.0,0.0
0955900000,Снятинська,0.0,0.0,0.0,0.0,0,0.0,129354400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129354400.0,0.0
0956000000,Солотвинська,0.0,0.0,0.0,0.0,0,0.0,129190200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129190200.0,0.0
0952300000,Спаська,0.0,0.0,0.0,0.0,0,0.0,29430600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29430600.0,0.0
0950300000,Старобогородчанська,0.0,0.0,0.0,0.0,0,0.0,17291500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17291500.0,0.0
0956100000,Тисменицька,0.0,0.0,0.0,0.0,0,0.0,81425900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81425900.0,0.0
0950500000,Тлумацька,0.0,0.0,0.0,0.0,0,0.0,87623500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87623500.0,0.0
0952500000,Угринівська,0.0,0.0,0.0,0.0,0,0.0,16942700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16942700.0,0.0
0956200000,Чернелицька,0.0,0.0,0.0,0.0,0,0.0,21210400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21210400.0,0.0
0951500000,Яблунівська,0.0,0.0,0.0,0.0,0,0.0,72153600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72153600.0,0.0
0951900000,Ямницька,0.0,0.0,0.0,0.0,0,0.0,28568300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28568300.0,0.0
0956300000,Яремчанська,0.0,0.0,0.0,0.0,0,0.0,66384500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66384500.0,0.0
2051800000,Ізюмська,0.0,71620812.0,0.0,0.0,0,0.0,59262900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71620812.0,59262900.0,0.0
2052400000,Балаклійська,0.0,26140761.0,0.0,0.0,0,0.0,78946200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26140761.0,78946200.0,0.0
2052500000,Барвінківська,0.0,0.0,0.0,0.0,0,0.0,67139000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67139000.0,0.0
2052600000,Безлюдівська,0.0,0.0,0.0,0.0,0,0.0,42460900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42460900.0,0.0
2054000000,Берестинська,0.0,0.0,0.0,0.0,0,0.0,80213700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80213700.0,0.0
2052800000,Близнюківська,0.0,0.0,0.0,0.0,0,0.0,67452900.0,0.0,103061303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170514203.0,0.0
2052900000,Богодухівська,0.0,0.0,0.0,0.0,0,0.0,102673100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102673100.0,0.0
2053000000,Борівська,0.0,0.0,0.0,0.0,0,0.0,39548600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39548600.0,0.0
2052700000,Біляївська,0.0,0.0,0.0,0.0,0,0.0,19123100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19123100.0,0.0
2053100000,Валківська,0.0,0.0,0.0,0.0,0,0.0,86633800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86633800.0,0.0
2051300000,Великобурлуцька,0.0,0.0,0.0,0.0,0,0.0,32542400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32542400.0,0.0
2053200000,Височанська,0.0,0.0,0.0,0.0,0,0.0,48829100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48829100.0,0.0
2053500000,Вовчанська,0.0,0.0,0.0,0.0,0,0.0,37497800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37497800.0,0.0
2053400000,Вільхуватська,0.0,0.0,0.0,0.0,0,0.0,12036400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12036400.0,0.0
2053300000,Вільхівська,0.0,0.0,0.0,0.0,0,0.0,19319300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19319300.0,0.0
2053600000,Дворічанська,0.0,0.0,0.0,0.0,0,0.0,6455000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6455000.0,0.0
2053700000,Дергачівська,0.0,0.0,0.0,0.0,0,0.0,98818400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98818400.0,0.0
2052000000,Донецька,0.0,0.0,0.0,0.0,0,0.0,44104400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44104400.0,0.0
2050700000,Зачепилівська,0.0,0.0,0.0,0.0,0,0.0,48482800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48482800.0,0.0
2054700000,Златопільська,0.0,0.0,0.0,0.0,0,0.0,61726100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61726100.0,0.0
2053800000,Зміївська,0.0,0.0,0.0,0.0,0,0.0,104074700.0,0.0,27257533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131332233.0,0.0
2050800000,Золочівська,0.0,0.0,0.0,0.0,0,0.0,74411700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74411700.0,0.0
2053900000,Кегичівська,0.0,0.0,0.0,0.0,0,0.0,58430400.0,0.0,0.0,0.0,259600.0,0.0,0.0,0.0,0.0,0.0,58690000.0,0.0
2051000000,Коломацька,0.0,0.0,0.0,0.0,0,0.0,22093000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22093000.0,0.0
2054100000,Краснокутська,0.0,0.0,0.0,0.0,0,0.0,83504900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83504900.0,0.0
2054200000,Куньєвська,0.0,0.0,0.0,0.0,0,0.0,15027100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15027100.0,0.0
2054300000,Куп'янська,0.0,0.0,0.0,0.0,0,0.0,25776400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25776400.0,0.0
2052200000,Курилівська,0.0,0.0,0.0,0.0,0,0.0,17572100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17572100.0,0.0
2052100000,Кіндрашівська,0.0,0.0,0.0,0.0,0,0.0,9589100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9589100.0,0.0
2054400000,Липецька,0.0,0.0,0.0,0.0,0,0.0,17692400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17692400.0,0.0
2051700000,Лозівська,0.0,0.0,0.0,0.0,0,0.0,198335300.0,0.0,212366805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410702105.0,0.0
2054500000,Люботинська,0.0,0.0,0.0,0.0,0,0.0,58980900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58980900.0,0.0
2051200000,Малинівська,0.0,0.0,0.0,0.0,0,0.0,18757000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18757000.0,0.0
2050600000,Малоданилівська,0.0,0.0,0.0,0.0,0,0.0,17666100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17666100.0,0.0
2050200000,Мереф'янська,0.0,0.0,0.0,0.0,0,0.0,70919400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70919400.0,0.0
2051100000,Наталинська,0.0,0.0,0.0,0.0,0,0.0,36077800.0,0.0,104396765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140474565.0,0.0
2050500000,Нововодолазька,0.0,0.0,0.0,0.0,0,0.0,64243700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64243700.0,0.0
2054600000,Новопокровська,0.0,0.0,0.0,0.0,0,0.0,36867400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36867400.0,0.0
2051900000,Олексіївська,0.0,0.0,0.0,0.0,0,0.0,21189900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21189900.0,0.0
2050900000,Оскільська,0.0,0.0,0.0,0.0,0,0.0,20847100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20847100.0,0.0
2052300000,Петропавлівська,0.0,0.0,0.0,0.0,0,0.0,16613100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16613100.0,0.0
2054800000,Печенізька,0.0,0.0,0.0,0.0,0,0.0,20340800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20340800.0,0.0
2050300000,Пролісненська,0.0,0.0,0.0,0.0,0,0.0,27979200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27979200.0,0.0
2054900000,Південна,0.0,0.0,0.0,0.0,0,0.0,30736400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30736400.0,0.0
2051400000,Пісочинська,0.0,0.0,0.0,0.0,0,0.0,67337400.0,0.0,52917594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120254994.0,0.0
2050400000,Роганська,0.0,0.0,0.0,0.0,0,0.0,28371900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28371900.0,0.0
2055000000,Савинська,0.0,0.0,0.0,0.0,0,0.0,20475100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20475100.0,0.0
2055100000,Сахновщинська,0.0,0.0,0.0,0.0,0,0.0,71610100.0,0.0,0.0,0.0,79500.0,0.0,0.0,0.0,0.0,0.0,71689600.0,0.0
2055200000,Слобожанська,0.0,0.0,0.0,0.0,0,0.0,60448300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60448300.0,0.0
2055300000,Солоницівська,0.0,0.0,0.0,0.0,0,0.0,83879600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83879600.0,0.0
2051500000,Старовірівська,0.0,0.0,0.0,0.0,0,0.0,31180200.0,0.0,0.0,0.0,16300.0,0.0,0.0,0.0,0.0,0.0,31196500.0,0.0
2050100000,Старосалтівська,0.0,0.0,0.0,0.0,0,0.0,19415600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19415600.0,0.0
2055400000,Харківська,0.0,604327875.0,0.0,0.0,0,0.0,2033401900.0,0.0,41428997.0,0.0,0.0,0.0,0.0,0.0,0.0,604327875.0,2074830897.0,0.0
2051600000,Циркунівська,0.0,0.0,0.0,0.0,0,0.0,15195700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15195700.0,0.0
2055500000,Чугуївська,0.0,0.0,0.0,0.0,0,0.0,76893000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76893000.0,0.0
2055600000,Шевченківська,0.0,0.0,0.0,0.0,0,0.0,48417300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48417300.0,0.0
2152200000,Іванівська,0.0,0.0,0.0,0.0,0,0.0,31208400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31208400.0,0.0
2150200000,Асканія-Нова,0.0,0.0,0.0,0.0,0,0.0,7095800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7095800.0,0.0
2153400000,Бериславська,0.0,0.0,0.0,0.0,0,0.0,35187200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35187200.0,0.0
2151900000,Бехтерська,0.0,0.0,0.0,0.0,0,0.0,10521800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10521800.0,0.0
2151700000,Борозенська,0.0,0.0,0.0,0.0,0,0.0,13282900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13282900.0,0.0
2151600000,Білозерська,0.0,0.0,0.0,0.0,0,0.0,51437000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51437000.0,0.0
2150700000,Великокопанівська,0.0,0.0,0.0,0.0,0,0.0,19996100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19996100.0,0.0
2153500000,Великолепетиська,0.0,0.0,0.0,0.0,0,0.0,6791000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6791000.0,0.0
2153600000,Великоолександрівська,0.0,0.0,0.0,0.0,0,0.0,66752300.0,0.0,87647800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154400100.0,0.0
2153700000,Верхньорогачицька,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2151300000,Виноградівська,0.0,0.0,0.0,0.0,0,0.0,9070900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9070900.0,0.0
