Айді громади,Назва громади,[41031200] На забезпечення нагальних потреб функціонування держави в умовах воєнного стану,[41034700] На ліквідацію наслідків збройної агресії,[41036100] На житло для сімей ветеранів війни та інвалідів внаслідок війни,[41033900] Освітня субвенція (зарплати),"[41036000] ""Нова українська школа""",[41032800] Облаштування безпечних умов (укриттів) у школах,[41033000] Підтримка окремих закладів у системі охорони здоров'я,"[41037500] Інвестиційні проекти у сфері охорони здоров'я (реабілітації, ремонти)",Сума Війна та відновлення,Сума Освіта,Сума Охорона здоров'я
1356700000,Новояворівська,0.0,0.0,0.0,134886800.0,0.0,0.0,0.0,0.0,0.0,134886800.0,0.0
1356800000,Новояричівська,0.0,0.0,0.0,53460900.0,0.0,0.0,0.0,0.0,0.0,53460900.0,0.0
1356900000,Оброшинська,0.0,0.0,0.0,18890500.0,0.0,0.0,0.0,0.0,0.0,18890500.0,0.0
1357000000,Перемишлянська,0.0,0.0,0.0,60418800.0,0.0,0.0,0.0,0.0,0.0,60418800.0,0.0
1357200000,Поморянська,0.0,0.0,0.0,16543400.0,0.0,0.0,0.0,0.0,0.0,16543400.0,0.0
1357300000,Пустомитівська,0.0,0.0,0.0,45481900.0,0.0,0.0,0.0,0.0,0.0,45481900.0,0.0
1352700000,Підберізцівська,0.0,0.0,0.0,21859600.0,0.0,0.0,0.0,0.0,0.0,21859600.0,0.0
1357100000,Підкамінська,0.0,0.0,0.0,29605700.0,0.0,0.0,0.0,0.0,0.0,29605700.0,0.0
1357400000,Рава-Руська,0.0,0.0,0.0,84229000.0,0.0,0.0,0.0,0.0,0.0,84229000.0,0.0
1354000000,Радехівська,0.0,0.0,0.0,101806900.0,0.0,0.0,0.0,0.0,0.0,101806900.0,0.0
1357500000,Ралівська,0.0,0.0,0.0,42487700.0,0.0,0.0,0.0,0.0,0.0,42487700.0,0.0
1352500000,Розвадівська,0.0,0.0,0.0,32449700.0,0.0,0.0,0.0,0.0,0.0,32449700.0,0.0
1353000000,Рудківська,0.0,0.0,0.0,65148200.0,0.0,0.0,0.0,0.0,0.0,65148200.0,0.0
1357600000,Самбірська,0.0,0.0,0.0,75416800.0,0.0,0.0,0.0,0.0,0.0,75416800.0,0.0
1357700000,Сколівська,0.0,0.0,0.0,72987200.0,0.0,0.0,0.0,0.0,0.0,72987200.0,0.0
1353100000,Славська,0.0,0.0,0.0,69582600.0,0.0,0.0,0.0,0.0,0.0,69582600.0,0.0
1357800000,Сокальська,0.0,0.0,0.0,115586500.0,0.0,0.0,0.0,0.0,0.0,115586500.0,0.0
1357900000,Сокільницька,0.0,0.0,0.0,14998300.0,0.0,0.0,0.0,0.0,0.0,14998300.0,0.0
1352800000,Солонківська,0.0,0.0,0.0,38177700.0,0.0,0.0,0.0,0.0,0.0,38177700.0,0.0
1358000000,Старосамбірська,0.0,0.0,0.0,63059200.0,0.0,0.0,0.0,0.0,0.0,63059200.0,0.0
1358100000,Стрийська,0.0,0.0,0.0,213936627.0,0.0,0.0,0.0,0.0,0.0,213936627.0,0.0
1358200000,Стрілківська,0.0,0.0,0.0,45326400.0,0.0,0.0,0.0,0.0,0.0,45326400.0,0.0
1351800000,Судововишнянська,0.0,0.0,0.0,32716500.0,0.0,0.0,0.0,0.0,0.0,32716500.0,0.0
1358300000,Східницька,0.0,0.0,0.0,48135000.0,0.0,0.0,0.0,0.0,0.0,48135000.0,0.0
1351400000,Тростянецька,0.0,0.0,0.0,23040900.0,0.0,0.0,0.0,0.0,0.0,23040900.0,0.0
1358400000,Трускавецька,0.0,0.0,0.0,66101000.0,0.0,0.0,0.0,0.0,0.0,66101000.0,0.0
1358500000,Турківська,0.0,0.0,0.0,85788800.0,0.0,0.0,0.0,0.0,0.0,85788800.0,0.0
1358600000,Хирівська,0.0,0.0,0.0,49176800.0,0.0,0.0,0.0,0.0,0.0,49176800.0,0.0
1351600000,Ходорівська,0.0,0.0,0.0,62311200.0,0.0,0.0,0.0,0.0,0.0,62311200.0,0.0
1352200000,Шегинівська,0.0,0.0,0.0,31942000.0,0.0,0.0,0.0,0.0,0.0,31942000.0,0.0
1358700000,Шептицька,0.0,0.0,0.0,162260500.0,0.0,0.0,0.0,0.0,0.0,162260500.0,0.0
1352900000,Щирецька,0.0,0.0,0.0,27013200.0,0.0,0.0,0.0,0.0,0.0,27013200.0,0.0
1358800000,Яворівська,0.0,0.0,0.0,163520000.0,0.0,0.0,0.0,0.0,0.0,163520000.0,0.0
1454500000,Єланецька,0.0,0.0,0.0,44738000.0,0.0,0.0,0.0,0.0,0.0,44738000.0,0.0
1454600000,Інгульська,0.0,0.0,0.0,28555500.0,0.0,0.0,0.0,0.0,0.0,28555500.0,0.0
1452800000,Арбузинська,0.0,0.0,0.0,26946800.0,0.0,0.0,0.0,0.0,0.0,26946800.0,0.0
1450200000,Баштанська,0.0,0.0,0.0,57261900.0,0.0,0.0,0.0,0.0,0.0,57261900.0,0.0
1452200000,Березанська,0.0,0.0,0.0,35873900.0,0.0,0.0,0.0,0.0,0.0,35873900.0,0.0
1453000000,Березнегуватська,0.0,0.0,0.0,47249400.0,0.0,0.0,0.0,0.0,0.0,47249400.0,0.0
1451000000,Благодатненська,0.0,0.0,0.0,19706400.0,0.0,0.0,0.0,0.0,0.0,19706400.0,0.0
1454300000,Братська,0.0,0.0,0.0,33377700.0,0.0,0.0,0.0,0.0,0.0,33377700.0,0.0
1451100000,Бузька,0.0,0.0,0.0,17710800.0,0.0,0.0,0.0,0.0,0.0,17710800.0,0.0
1450400000,Веселинівська,0.0,0.0,0.0,53124700.0,0.0,0.0,0.0,0.0,0.0,53124700.0,0.0
1450800000,Веснянська,0.0,0.0,0.0,28761500.0,0.0,0.0,0.0,0.0,0.0,28761500.0,0.0
1452900000,Вознесенська,0.0,0.0,0.0,82287900.0,0.0,0.0,0.0,0.0,0.0,82287900.0,0.0
1452400000,Володимирівська,0.0,0.0,0.0,6598200.0,0.0,0.0,0.0,0.0,0.0,6598200.0,0.0
1450500000,Воскресенська,0.0,0.0,0.0,36035700.0,0.0,0.0,0.0,0.0,0.0,36035700.0,0.0
1454400000,Врадіївська,0.0,0.0,0.0,45678300.0,0.0,0.0,0.0,0.0,0.0,45678300.0,0.0
1453400000,Вільнозапорізька,0.0,0.0,0.0,16971400.0,0.0,0.0,0.0,0.0,0.0,16971400.0,0.0
1451200000,Галицинівська,0.0,0.0,0.0,22496600.0,0.0,0.0,0.0,0.0,0.0,22496600.0,0.0
1453500000,Горохівська,0.0,0.0,0.0,19480100.0,0.0,0.0,0.0,0.0,0.0,19480100.0,0.0
1450600000,Доманівська,0.0,0.0,0.0,42995600.0,0.0,0.0,0.0,0.0,0.0,42995600.0,0.0
1452000000,Дорошівська,0.0,0.0,0.0,13119200.0,0.0,0.0,0.0,0.0,0.0,13119200.0,0.0
1452500000,Казанківська,0.0,0.0,0.0,40449900.0,0.0,0.0,0.0,0.0,0.0,40449900.0,0.0
1450900000,Кам'яномостівська,0.0,0.0,0.0,22838000.0,0.0,0.0,0.0,0.0,0.0,22838000.0,0.0
1451300000,Коблівська,0.0,0.0,0.0,27865500.0,0.0,0.0,0.0,0.0,0.0,27865500.0,0.0
1451500000,Костянтинівська,0.0,0.0,0.0,17678200.0,0.0,0.0,0.0,0.0,0.0,17678200.0,0.0
1454800000,Кривоозерська,0.0,0.0,0.0,61382700.0,0.0,0.0,0.0,0.0,0.0,61382700.0,0.0
1450100000,Куцурубська,0.0,0.0,0.0,23196500.0,0.0,0.0,0.0,0.0,0.0,23196500.0,0.0
1453800000,Мигіївська,0.0,0.0,0.0,23698500.0,0.0,0.0,0.0,0.0,0.0,23698500.0,0.0
1454900000,Миколаївська,0.0,0.0,0.0,704371700.0,0.0,0.0,0.0,0.0,0.0,704371700.0,0.0
1451500000,Мостівська,0.0,0.0,0.0,17678200.0,0.0,0.0,0.0,0.0,0.0,17678200.0,0.0
1454200000,Мішково-Погорілівська,0.0,0.0,0.0,16714300.0,0.0,0.0,0.0,0.0,0.0,16714300.0,0.0
1451600000,Нечаянська,0.0,0.0,0.0,14346700.0,0.0,0.0,0.0,0.0,0.0,14346700.0,0.0
1453100000,Новобузька,0.0,0.0,0.0,38800900.0,0.0,0.0,0.0,0.0,0.0,38800900.0,0.0
1453900000,Новомар'ївська,0.0,0.0,0.0,17446100.0,0.0,0.0,0.0,0.0,0.0,17446100.0,0.0
1455000000,Новоодеська,0.0,0.0,0.0,41657800.0,0.0,0.0,0.0,0.0,0.0,41657800.0,0.0
1450300000,Олександрівська,0.0,0.0,0.0,22504300.0,0.0,0.0,0.0,0.0,0.0,22504300.0,0.0
1450700000,Ольшанська,0.0,0.0,0.0,20873600.0,0.0,0.0,0.0,0.0,0.0,20873600.0,0.0
1455100000,Очаківська,0.0,0.0,0.0,23112200.0,0.0,0.0,0.0,0.0,0.0,23112200.0,0.0
1455200000,Первомайська,0.0,0.0,0.0,109038300.0,0.0,0.0,0.0,0.0,0.0,109038300.0,0.0
1451700000,Прибужанівська,0.0,0.0,0.0,21003500.0,0.0,0.0,0.0,0.0,0.0,21003500.0,0.0
1452300000,Прибузька,0.0,0.0,0.0,15069600.0,0.0,0.0,0.0,0.0,0.0,15069600.0,0.0
1455700000,Південноукраїнська,0.0,0.0,0.0,68443200.0,0.0,0.0,0.0,0.0,0.0,68443200.0,0.0
1452700000,Радсадівська,0.0,0.0,0.0,14208000.0,0.0,0.0,0.0,0.0,0.0,14208000.0,0.0
1455500000,Синюшинобрідська,0.0,0.0,0.0,17057400.0,0.0,0.0,0.0,0.0,0.0,17057400.0,0.0
1453200000,Снігурівська,0.0,0.0,0.0,43488000.0,0.0,0.0,0.0,0.0,0.0,43488000.0,0.0
1454000000,Софіївська,0.0,0.0,0.0,17780000.0,0.0,0.0,0.0,0.0,0.0,17780000.0,0.0
1455600000,Степівська,0.0,0.0,0.0,28718200.0,0.0,0.0,0.0,0.0,0.0,28718200.0,0.0
1454100000,Сухоєланецька,0.0,0.0,0.0,11500900.0,0.0,0.0,0.0,0.0,0.0,11500900.0,0.0
1451800000,Чорноморська,0.0,0.0,0.0,14684100.0,0.0,0.0,0.0,0.0,0.0,14684100.0,0.0
1452600000,Широківська,0.0,0.0,0.0,10113300.0,0.0,0.0,0.0,0.0,0.0,10113300.0,0.0
1553800000,Іванівська,0.0,0.0,0.0,49922900.0,0.0,0.0,0.0,0.0,0.0,49922900.0,0.0
1555300000,Ізмаїльська,0.0,36000000.0,0.0,147314800.0,0.0,0.0,0.0,0.0,36000000.0,147314800.0,0.0
1551800000,Авангардівська,0.0,0.0,0.0,50862300.0,0.0,0.0,0.0,0.0,0.0,50862300.0,0.0
1553800000,Ананьївська,0.0,0.0,0.0,49922900.0,0.0,0.0,0.0,0.0,0.0,49922900.0,0.0
1553900000,Арцизька,0.0,0.0,0.0,72150400.0,0.0,0.0,0.0,0.0,0.0,72150400.0,0.0
1550100000,Балтська,0.0,0.0,0.0,86608800.0,0.0,0.0,0.0,0.0,0.0,86608800.0,0.0
1551400000,Березівська,0.0,0.0,0.0,53665400.0,0.0,0.0,0.0,0.0,0.0,53665400.0,0.0
1558200000,Бессарабська,0.0,0.0,0.0,54149200.0,0.0,0.0,0.0,0.0,0.0,54149200.0,0.0
1554100000,Болградська,0.0,0.0,0.0,50620900.0,0.0,0.0,0.0,0.0,0.0,50620900.0,0.0
1554200000,Буджацька,0.0,0.0,0.0,52119300.0,0.0,0.0,0.0,0.0,0.0,52119300.0,0.0
1554000000,Білгород-Дністровська,0.0,0.0,0.0,94901900.0,0.0,0.0,0.0,0.0,0.0,94901900.0,0.0
1550200000,Біляївська,0.0,0.0,0.0,70466300.0,0.0,0.0,0.0,0.0,0.0,70466300.0,0.0
1554300000,Василівська,0.0,0.0,0.0,26547200.0,0.0,0.0,0.0,0.0,0.0,26547200.0,0.0
1553000000,Великобуялицька,0.0,0.0,0.0,16871900.0,0.0,0.0,0.0,0.0,0.0,16871900.0,0.0
1554400000,Великодальницька,0.0,0.0,0.0,40041500.0,0.0,0.0,0.0,0.0,0.0,40041500.0,0.0
1554500000,Великодолинська,0.0,0.0,0.0,45364600.0,0.0,0.0,0.0,0.0,0.0,45364600.0,0.0
1550300000,Великомихайлівська,0.0,0.0,0.0,50754400.0,0.0,0.0,0.0,0.0,0.0,50754400.0,0.0
1553100000,Великоплосківська,0.0,0.0,0.0,14507100.0,0.0,0.0,0.0,0.0,0.0,14507100.0,0.0
1554600000,Вигодянська,0.0,0.0,0.0,40256400.0,0.0,0.0,0.0,0.0,0.0,40256400.0,0.0
1552900000,Визирська,0.0,0.0,0.0,33506100.0,0.0,0.0,0.0,0.0,0.0,33506100.0,0.0
1551700000,Вилківська,0.0,0.0,0.0,34977300.0,0.0,0.0,0.0,0.0,0.0,34977300.0,0.0
1554700000,Городненська,0.0,0.0,0.0,27294400.0,0.0,0.0,0.0,0.0,0.0,27294400.0,0.0
1551900000,Дальницька,0.0,0.0,0.0,36917200.0,0.0,0.0,0.0,0.0,0.0,36917200.0,0.0
1554800000,Дачненська,0.0,0.0,0.0,34986500.0,0.0,0.0,0.0,0.0,0.0,34986500.0,0.0
1554900000,Дивізійська,0.0,0.0,0.0,17559100.0,0.0,0.0,0.0,0.0,0.0,17559100.0,0.0
1555000000,Доброславська,0.0,0.0,0.0,39760600.0,0.0,0.0,0.0,0.0,0.0,39760600.0,0.0
1555100000,Долинська,0.0,0.0,0.0,13128900.0,0.0,0.0,0.0,0.0,0.0,13128900.0,0.0
1550900000,Затишанська,0.0,0.0,0.0,21503000.0,0.0,0.0,0.0,0.0,0.0,21503000.0,0.0
1555200000,Захарівська,0.0,0.0,0.0,45000800.0,0.0,0.0,0.0,0.0,0.0,45000800.0,0.0
1553200000,Зеленогірська,0.0,0.0,0.0,22452500.0,0.0,0.0,0.0,0.0,0.0,22452500.0,0.0
1552300000,Знам'янська,0.0,0.0,0.0,26850700.0,0.0,0.0,0.0,0.0,0.0,26850700.0,0.0
1555400000,Кароліно-Бугазька,0.0,0.0,0.0,8887600.0,0.0,0.0,0.0,0.0,0.0,8887600.0,0.0
1558100000,Катлабузька,0.0,0.0,0.0,23526400.0,0.0,0.0,0.0,0.0,0.0,23526400.0,0.0
1555500000,Кодимська,0.0,0.0,0.0,61597900.0,0.0,0.0,0.0,0.0,0.0,61597900.0,0.0
1551100000,Коноплянська,0.0,0.0,0.0,30629000.0,0.0,0.0,0.0,0.0,0.0,30629000.0,0.0
1550400000,Красносільська,0.0,0.0,0.0,29419800.0,0.0,0.0,0.0,0.0,0.0,29419800.0,0.0
1555600000,Криничненська,0.0,0.0,0.0,9835600.0,0.0,0.0,0.0,0.0,0.0,9835600.0,0.0
1555700000,Кубейська,0.0,0.0,0.0,20960800.0,0.0,0.0,0.0,0.0,0.0,20960800.0,0.0
1555800000,Кулевчанська,0.0,0.0,0.0,18462400.0,0.0,0.0,0.0,0.0,0.0,18462400.0,0.0
1555900000,Курісовська,0.0,0.0,0.0,20550000.0,0.0,0.0,0.0,0.0,0.0,20550000.0,0.0
1551300000,Куяльницька,0.0,99767154.0,0.0,64985700.0,0.0,0.0,0.0,0.0,99767154.0,64985700.0,0.0
1552600000,Кілійська,0.0,0.0,0.0,78076400.0,0.0,0.0,0.0,0.0,0.0,78076400.0,0.0
1556000000,Лиманська,0.0,0.0,0.0,36642200.0,0.0,0.0,0.0,0.0,0.0,36642200.0,0.0
1552700000,Любашівська,0.0,0.0,0.0,69409400.0,0.0,0.0,0.0,0.0,0.0,69409400.0,0.0
1550500000,Маразліївська,0.0,0.0,0.0,24541700.0,0.0,0.0,0.0,0.0,0.0,24541700.0,0.0
1552100000,Маяківська,0.0,0.0,0.0,39451900.0,0.0,0.0,0.0,0.0,0.0,39451900.0,0.0
1552400000,Миколаївська,0.0,0.0,0.0,37869500.0,0.0,0.0,0.0,0.0,0.0,37869500.0,0.0
1552400000,Мологівська,0.0,0.0,0.0,37869500.0,0.0,0.0,0.0,0.0,0.0,37869500.0,0.0
1556200000,Нерубайська,0.0,0.0,0.0,53495500.0,0.0,0.0,0.0,0.0,0.0,53495500.0,0.0
1553500000,Новоборисівська,0.0,0.0,0.0,22210100.0,0.0,0.0,0.0,0.0,0.0,22210100.0,0.0
1550800000,Новокальчевська,0.0,0.0,0.0,14882800.0,0.0,0.0,0.0,0.0,0.0,14882800.0,0.0
1556300000,Овідіопольська,0.0,0.0,0.0,44252800.0,0.0,0.0,0.0,0.0,0.0,44252800.0,0.0
1556400000,Одеська,0.0,475000000.0,0.0,1612380700.0,0.0,0.0,0.0,0.0,475000000.0,1612380700.0,0.0
1552800000,Окнянська,0.0,0.0,0.0,68467000.0,0.0,0.0,0.0,0.0,0.0,68467000.0,0.0
1556500000,Павлівська,0.0,0.0,0.0,18919300.0,0.0,0.0,0.0,0.0,0.0,18919300.0,0.0
1553600000,Петровірівська,0.0,0.0,0.0,13434500.0,0.0,0.0,0.0,0.0,0.0,13434500.0,0.0
1553600000,Петропавлівська,0.0,0.0,0.0,13434500.0,0.0,0.0,0.0,0.0,0.0,13434500.0,0.0
1556800000,Плахтіївська,0.0,0.0,0.0,22089300.0,0.0,0.0,0.0,0.0,0.0,22089300.0,0.0
1556900000,Подільська,0.0,0.0,0.0,83285100.0,0.0,0.0,0.0,0.0,0.0,83285100.0,0.0
1559100000,Південнівська,0.0,0.0,0.0,63608200.0,0.0,0.0,0.0,0.0,0.0,63608200.0,0.0
1557000000,Раухівська,0.0,0.0,0.0,20499700.0,0.0,0.0,0.0,0.0,0.0,20499700.0,0.0
1557100000,Ренійська,0.0,0.0,0.0,87219000.0,0.0,0.0,0.0,0.0,0.0,87219000.0,0.0
1557200000,Роздільнянська,0.0,0.0,0.0,102604400.0,0.0,0.0,0.0,0.0,0.0,102604400.0,0.0
1550600000,Розквітівська,0.0,0.0,0.0,13577800.0,0.0,0.0,0.0,0.0,0.0,13577800.0,0.0
1557300000,Савранська,0.0,0.0,0.0,49153800.0,0.0,0.0,0.0,0.0,0.0,49153800.0,0.0
1557400000,Саратська,0.0,0.0,0.0,60949200.0,0.0,0.0,0.0,0.0,0.0,60949200.0,0.0
1557500000,Саф'янівська,0.0,0.0,0.0,127157400.0,0.0,0.0,0.0,0.0,0.0,127157400.0,0.0
1557600000,Сергіївська,0.0,0.0,0.0,17966700.0,0.0,0.0,0.0,0.0,0.0,17966700.0,0.0
1557700000,Слобідська,0.0,0.0,0.0,8363800.0,0.0,0.0,0.0,0.0,0.0,8363800.0,0.0
1551500000,Старокозацька,0.0,0.0,0.0,61868000.0,0.0,0.0,0.0,0.0,0.0,61868000.0,0.0
1557800000,Старомаяківська,0.0,0.0,0.0,16566000.0,0.0,0.0,0.0,0.0,0.0,16566000.0,0.0
1557900000,Степанівська,0.0,0.0,0.0,20955100.0,0.0,0.0,0.0,0.0,0.0,20955100.0,0.0
1558000000,Стрюківська,0.0,0.0,0.0,8811800.0,0.0,0.0,0.0,0.0,0.0,8811800.0,0.0
1558300000,Татарбунарська,0.0,0.0,0.0,71376100.0,0.0,0.0,0.0,0.0,0.0,71376100.0,0.0
1552500000,Таїровська,0.0,0.0,0.0,19233800.0,0.0,0.0,0.0,0.0,0.0,19233800.0,0.0
1558400000,Теплицька,0.0,0.0,0.0,17836500.0,0.0,0.0,0.0,0.0,0.0,17836500.0,0.0
1558500000,Теплодарська,0.0,0.0,0.0,19852100.0,0.0,0.0,0.0,0.0,0.0,19852100.0,0.0
1550700000,Тузлівська,0.0,0.0,0.0,10137900.0,0.0,0.0,0.0,0.0,0.0,10137900.0,0.0
1558600000,Усатівська,0.0,0.0,0.0,43827200.0,0.0,0.0,0.0,0.0,0.0,43827200.0,0.0
1558700000,Успенівська,0.0,0.0,0.0,22020600.0,0.0,0.0,0.0,0.0,0.0,22020600.0,0.0
1558800000,Фонтанська,0.0,0.0,0.0,51878300.0,0.0,0.0,0.0,0.0,0.0,51878300.0,0.0
1552200000,Цебриківська,0.0,0.0,0.0,13228500.0,0.0,0.0,0.0,0.0,0.0,13228500.0,0.0
1553300000,Чернівська,0.0,0.0,0.0,18846200.0,0.0,0.0,0.0,0.0,0.0,18846200.0,0.0
1553700000,Чогодарівська,0.0,0.0,0.0,7092400.0,0.0,0.0,0.0,0.0,0.0,7092400.0,0.0
1558900000,Чорноморська,0.0,0.0,0.0,126914500.0,0.0,0.0,0.0,0.0,0.0,126914500.0,0.0
1551600000,Шабівська,0.0,0.0,0.0,50626200.0,0.0,0.0,0.0,0.0,0.0,50626200.0,0.0
1551000000,Ширяївська,0.0,0.0,0.0,34206000.0,0.0,0.0,0.0,0.0,0.0,34206000.0,0.0
1551200000,Яськівська,0.0,0.0,0.0,26913500.0,0.0,0.0,0.0,0.0,0.0,26913500.0,0.0
1655400000,Білицька,0.0,0.0,0.0,30985700.0,0.0,0.0,0.0,0.0,0.0,30985700.0,0.0
1650100000,Білоцерківська,0.0,0.0,0.0,22081900.0,0.0,0.0,0.0,0.0,0.0,22081900.0,0.0
1651900000,Великобагачанська,0.0,0.0,0.0,28088800.0,0.0,0.0,0.0,0.0,0.0,28088800.0,0.0
1654800000,Великобудищанська,0.0,0.0,0.0,18718600.0,0.0,0.0,0.0,0.0,0.0,18718600.0,0.0
1655500000,Великорублівська,0.0,0.0,0.0,15642800.0,0.0,0.0,0.0,0.0,0.0,15642800.0,0.0
1651600000,Великосорочинська,0.0,0.0,0.0,18987900.0,0.0,0.0,0.0,0.0,0.0,18987900.0,0.0
1654500000,Гадяцька,0.0,0.0,0.0,45344500.0,0.0,0.0,0.0,0.0,0.0,45344500.0,0.0
1650200000,Глобинська,0.0,13451716.0,0.0,76202100.0,0.0,0.0,0.0,0.0,13451716.0,76202100.0,0.0
1654900000,Гоголівська,0.0,0.0,0.0,8913900.0,0.0,0.0,0.0,0.0,0.0,8913900.0,0.0
1654600000,Горішньоплавнівська,0.0,0.0,0.0,95332000.0,0.0,0.0,0.0,0.0,0.0,95332000.0,0.0
1655600000,Градизька,0.0,0.0,0.0,45772300.0,0.0,0.0,0.0,0.0,0.0,45772300.0,0.0
1652100000,Гребінківська,0.0,0.0,0.0,58641900.0,0.0,0.0,0.0,0.0,0.0,58641900.0,0.0
1655700000,Диканська,0.0,0.0,0.0,52763600.0,0.0,0.0,0.0,0.0,0.0,52763600.0,0.0
1652600000,Драбинівська,0.0,0.0,0.0,12696100.0,0.0,0.0,0.0,0.0,0.0,12696100.0,0.0
1655800000,Заводська,0.0,0.0,0.0,21647900.0,0.0,0.0,0.0,0.0,0.0,21647900.0,0.0
1655000000,Зіньківська,0.0,0.0,0.0,70531700.0,0.0,0.0,0.0,0.0,0.0,70531700.0,0.0
1655900000,Кам'янопотоківська,0.0,0.0,0.0,24467000.0,0.0,0.0,0.0,0.0,0.0,24467000.0,0.0
1656000000,Карлівська,0.0,0.0,0.0,51846700.0,0.0,0.0,0.0,0.0,0.0,51846700.0,0.0
1656100000,Кобеляцька,0.0,0.0,0.0,69708600.0,0.0,0.0,0.0,0.0,0.0,69708600.0,0.0
1653400000,Козельщинська,0.0,0.0,0.0,43883000.0,0.0,0.0,0.0,0.0,0.0,43883000.0,0.0
1654100000,Коломацька,0.0,0.0,0.0,10486500.0,0.0,0.0,0.0,0.0,0.0,10486500.0,0.0
1656200000,Комишнянська,0.0,0.0,0.0,18490800.0,0.0,0.0,0.0,0.0,0.0,18490800.0,0.0
1656300000,Котелевська,0.0,0.0,0.0,32437600.0,0.0,0.0,0.0,0.0,0.0,32437600.0,0.0
1654200000,Краснолуцька,0.0,0.0,0.0,11943100.0,0.0,0.0,0.0,0.0,0.0,11943100.0,0.0
1656400000,Кременчуцька,0.0,0.0,0.0,309928900.0,0.0,0.0,0.0,0.0,0.0,309928900.0,0.0
1652200000,Ланнівська,0.0,0.0,0.0,23146900.0,0.0,0.0,0.0,0.0,0.0,23146900.0,0.0
1652400000,Лохвицька,0.0,0.0,0.0,54763700.0,0.0,0.0,0.0,0.0,0.0,54763700.0,0.0
1656500000,Лубенська,0.0,0.0,0.0,139389100.0,0.0,0.0,0.0,0.0,0.0,139389100.0,0.0
1656600000,Лютенська,0.0,0.0,0.0,13937800.0,0.0,0.0,0.0,0.0,0.0,13937800.0,0.0
1656700000,Мартинівська,0.0,0.0,0.0,11544300.0,0.0,0.0,0.0,0.0,0.0,11544300.0,0.0
1653900000,Мачухівська,0.0,0.0,0.0,20750600.0,0.0,0.0,0.0,0.0,0.0,20750600.0,0.0
1653500000,Машівська,0.0,0.0,0.0,35320500.0,0.0,0.0,0.0,0.0,0.0,35320500.0,0.0
1656800000,Миргородська,0.0,0.0,0.0,98615700.0,0.0,0.0,0.0,0.0,0.0,98615700.0,0.0
1653500000,Михайлівська,0.0,0.0,0.0,35320500.0,0.0,0.0,0.0,0.0,0.0,35320500.0,0.0
1652800000,Нехворощанська,0.0,14156024.0,0.0,14623700.0,0.0,0.0,0.0,0.0,14156024.0,14623700.0,0.0
1653100000,Новогалещинська,0.0,0.0,0.0,10423200.0,0.0,0.0,0.0,0.0,0.0,10423200.0,0.0
1655100000,Новооржицька,0.0,0.0,0.0,26348900.0,0.0,0.0,0.0,0.0,0.0,26348900.0,0.0
1653000000,Новосанжарська,0.0,0.0,0.0,63259000.0,0.0,0.0,0.0,0.0,0.0,63259000.0,0.0
1654700000,Новоселівська,0.0,0.0,0.0,18145400.0,0.0,0.0,0.0,0.0,0.0,18145400.0,0.0
1653700000,Оболонська,0.0,0.0,0.0,17196000.0,0.0,0.0,0.0,0.0,0.0,17196000.0,0.0
1650500000,Омельницька,0.0,0.0,0.0,11710600.0,0.0,0.0,0.0,0.0,0.0,11710600.0,0.0
1654300000,Опішнянська,0.0,0.0,0.0,16987900.0,0.0,0.0,0.0,0.0,0.0,16987900.0,0.0
1656900000,Оржицька,0.0,0.0,0.0,41646100.0,0.0,0.0,0.0,0.0,0.0,41646100.0,0.0
1653300000,Петрівсько-Роменська,0.0,0.0,0.0,10977000.0,0.0,0.0,0.0,0.0,0.0,10977000.0,0.0
1650600000,Пирятинська,0.0,0.0,0.0,74233800.0,0.0,0.0,0.0,0.0,0.0,74233800.0,0.0
1657010000,Полтавська,0.0,0.0,0.0,524123500.0,0.0,0.0,0.0,0.0,0.0,524123500.0,0.0
1650900000,Пришибська,0.0,0.0,0.0,7421500.0,0.0,0.0,0.0,0.0,0.0,7421500.0,0.0
1651500000,Решетилівська,0.0,0.0,0.0,77808400.0,0.0,0.0,0.0,0.0,0.0,77808400.0,0.0
1655300000,Ромоданівська,0.0,0.0,0.0,9895200.0,0.0,0.0,0.0,0.0,0.0,9895200.0,0.0
1651000000,Семенівська,0.0,0.0,0.0,46565700.0,0.0,0.0,0.0,0.0,0.0,46565700.0,0.0
1653200000,Сенчанська,0.0,0.0,0.0,22412700.0,0.0,0.0,0.0,0.0,0.0,22412700.0,0.0
1651800000,Сергіївська,0.0,0.0,0.0,9956200.0,0.0,0.0,0.0,0.0,0.0,9956200.0,0.0
1651300000,Скороходівська,0.0,0.0,0.0,24219300.0,0.0,0.0,0.0,0.0,0.0,24219300.0,0.0
1654000000,Терешківська,0.0,0.0,0.0,19501200.0,0.0,0.0,0.0,0.0,0.0,19501200.0,0.0
1657100000,Хорольська,0.0,0.0,0.0,82058100.0,0.0,0.0,0.0,0.0,0.0,82058100.0,0.0
1654400000,Чорнухинська,0.0,0.0,0.0,27965500.0,0.0,0.0,0.0,0.0,0.0,27965500.0,0.0
1657200000,Чутівська,0.0,0.0,0.0,36004500.0,0.0,0.0,0.0,0.0,0.0,36004500.0,0.0
1651200000,Шишацька,0.0,0.0,0.0,48634600.0,0.0,0.0,0.0,0.0,0.0,48634600.0,0.0
1653600000,Щербанівська,0.0,0.0,0.0,39704200.0,0.0,0.0,0.0,0.0,0.0,39704200.0,0.0
