Айді громади,Назва громади,[41010100] Реверсна дотація,[41020100] Базова дотація,[41020200] На здійснення переданих з державного бюджету видатків з утримання закладів освіти та охорони здоров'я,"[41020300] На функціонування територій, на яких ведуться бойові дії",[41020400] Додаткові дотації з державного бюджету місцевим бюджетам (загальна),[41020800] Бюджету Славутицької міської територіальної громади на утримання соціальної інфраструктури,[41021000] На компенсацію втрат доходів внаслідок пільг суб’єктам космічної діяльності,[41021200] Обласним бюджетам Донецької та Луганської областей на усунення наслідків ескалації,"[41021300] На компенсацію комунальним закладам, переданим на фінансування з місцевих бюджетів",[41021400] На здійснення повноважень органів самоврядування на деокупованих та інших територіях,Сума Базова,Сума Реверсна,Сума Додаткові
1358800000,Яворівська,0.0,26991000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26991000.0,0.0,0.0
1454500000,Єланецька,0.0,11442700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2244000.0,11442700.0,0.0,2244000.0
1454600000,Інгульська,0.0,17015500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8359900.0,17015500.0,0.0,8359900.0
1452800000,Арбузинська,0.0,7828400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7828400.0,0.0,0.0
1450200000,Баштанська,0.0,18595600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8554700.0,18595600.0,0.0,8554700.0
1452200000,Березанська,0.0,17617900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17617900.0,0.0,0.0
1453000000,Березнегуватська,0.0,28645200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14692600.0,28645200.0,0.0,14692600.0
1451000000,Благодатненська,6826500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696600.0,0.0,6826500.0,696600.0
1454300000,Братська,0.0,13360800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1836100.0,13360800.0,0.0,1836100.0
1451100000,Бузька,0.0,4588000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1721000.0,4588000.0,0.0,1721000.0
1450400000,Веселинівська,0.0,14893000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1603200.0,14893000.0,0.0,1603200.0
1450800000,Веснянська,0.0,15439600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15439600.0,0.0,0.0
1452900000,Вознесенська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1452400000,Володимирівська,0.0,2291300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3146700.0,2291300.0,0.0,3146700.0
1450500000,Воскресенська,0.0,43895600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11940700.0,43895600.0,0.0,11940700.0
1454400000,Врадіївська,0.0,21464800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3593400.0,21464800.0,0.0,3593400.0
1453400000,Вільнозапорізька,0.0,8051200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2998900.0,8051200.0,0.0,2998900.0
1451200000,Галицинівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112877400.0,0.0,0.0,112877400.0
1453500000,Горохівська,0.0,19144600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7203400.0,19144600.0,0.0,7203400.0
1450600000,Доманівська,0.0,13776200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2726000.0,13776200.0,0.0,2726000.0
1452000000,Дорошівська,0.0,12645100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12645100.0,0.0,0.0
1452500000,Казанківська,0.0,9893300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4192900.0,9893300.0,0.0,4192900.0
1450900000,Кам'яномостівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451300000,Коблівська,0.0,8506600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8506600.0,0.0,0.0
1451500000,Костянтинівська,0.0,3029500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2253400.0,3029500.0,0.0,2253400.0
1454800000,Кривоозерська,0.0,25745700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25745700.0,0.0,0.0
1450100000,Куцурубська,0.0,11139400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11855800.0,11139400.0,0.0,11855800.0
1453800000,Мигіївська,3926100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446400.0,0.0,3926100.0,446400.0
1454900000,Миколаївська,0.0,0.0,0.0,0.0,0.0,0.0,4771000.0,0.0,0.0,502717600.0,0.0,0.0,507488600.0
1451500000,Мостівська,0.0,3029500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2253400.0,3029500.0,0.0,2253400.0
1454200000,Мішково-Погорілівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8267800.0,0.0,0.0,8267800.0
1451600000,Нечаянська,0.0,8812500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8812500.0,0.0,0.0
1453100000,Новобузька,0.0,25270300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895900.0,25270300.0,0.0,3895900.0
1453900000,Новомар'ївська,0.0,3597800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242300.0,3597800.0,0.0,242300.0
1455000000,Новоодеська,0.0,19815100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19815100.0,0.0,0.0
1450300000,Олександрівська,0.0,9741600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9741600.0,0.0,0.0
1450700000,Ольшанська,0.0,14243000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2879700.0,14243000.0,0.0,2879700.0
1455100000,Очаківська,0.0,20639700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89956800.0,20639700.0,0.0,89956800.0
1455200000,Первомайська,0.0,80802000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80802000.0,0.0,0.0
1451700000,Прибужанівська,0.0,12435200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12435200.0,0.0,0.0
1452300000,Прибузька,0.0,2807400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2807400.0,0.0,0.0
1455700000,Південноукраїнська,225943100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225943100.0,0.0
1452700000,Радсадівська,0.0,3476800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3476800.0,0.0,0.0
1455500000,Синюшинобрідська,0.0,1308300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1308300.0,0.0,0.0
1453200000,Снігурівська,0.0,23956400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30190500.0,23956400.0,0.0,30190500.0
1454000000,Софіївська,0.0,5889900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470600.0,5889900.0,0.0,470600.0
1455600000,Степівська,0.0,11859000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17278900.0,11859000.0,0.0,17278900.0
1454100000,Сухоєланецька,0.0,7867500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219200.0,7867500.0,0.0,219200.0
1451800000,Чорноморська,0.0,15981900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5837900.0,15981900.0,0.0,5837900.0
1452600000,Широківська,0.0,4985600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9834200.0,4985600.0,0.0,9834200.0
1553800000,Іванівська,0.0,26438600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26438600.0,0.0,0.0
1555300000,Ізмаїльська,45974600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4270100.0,0.0,45974600.0,4270100.0
1551800000,Авангардівська,6752500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6752500.0,0.0
1553800000,Ананьївська,0.0,26438600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26438600.0,0.0,0.0
1553900000,Арцизька,0.0,37341000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37341000.0,0.0,0.0
1550100000,Балтська,0.0,21439700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2627100.0,21439700.0,0.0,2627100.0
1551400000,Березівська,0.0,1776100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1776100.0,0.0,0.0
1558200000,Бессарабська,0.0,28565800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2294000.0,28565800.0,0.0,2294000.0
1554100000,Болградська,0.0,36861600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51052200.0,36861600.0,0.0,51052200.0
1554200000,Буджацька,0.0,33297600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2110500.0,33297600.0,0.0,2110500.0
1554000000,Білгород-Дністровська,0.0,16838500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1467500.0,16838500.0,0.0,1467500.0
1550200000,Біляївська,0.0,2503400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1971300.0,2503400.0,0.0,1971300.0
1554300000,Василівська,0.0,21182500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2099100.0,21182500.0,0.0,2099100.0
1553000000,Великобуялицька,0.0,10617100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1813000.0,10617100.0,0.0,1813000.0
1554400000,Великодальницька,0.0,21312400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2280900.0,21312400.0,0.0,2280900.0
1554500000,Великодолинська,0.0,13511400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1503000.0,13511400.0,0.0,1503000.0
1550300000,Великомихайлівська,0.0,9241500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1154000.0,9241500.0,0.0,1154000.0
1553100000,Великоплосківська,0.0,376900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091100.0,376900.0,0.0,1091100.0
1554600000,Вигодянська,0.0,20736900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636600.0,20736900.0,0.0,636600.0
1552900000,Визирська,70834200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,70834200.0,500000.0
1551700000,Вилківська,0.0,22249400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849400.0,22249400.0,0.0,849400.0
1554700000,Городненська,0.0,37463700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4116900.0,37463700.0,0.0,4116900.0
1551900000,Дальницька,0.0,30150600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1899000.0,30150600.0,0.0,1899000.0
1554800000,Дачненська,0.0,16574100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28286100.0,16574100.0,0.0,28286100.0
1554900000,Дивізійська,0.0,7927800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2507800.0,7927800.0,0.0,2507800.0
1555000000,Доброславська,0.0,4660800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4660800.0,0.0,0.0
1555100000,Долинська,0.0,7120800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7120800.0,0.0,0.0
1550900000,Затишанська,0.0,9903300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766000.0,9903300.0,0.0,766000.0
1555200000,Захарівська,0.0,16569400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1408300.0,16569400.0,0.0,1408300.0
1553200000,Зеленогірська,0.0,11429900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11429900.0,0.0,0.0
1552300000,Знам'янська,0.0,12961900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2777400.0,12961900.0,0.0,2777400.0
1555400000,Кароліно-Бугазька,0.0,6977900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8171500.0,6977900.0,0.0,8171500.0
1558100000,Катлабузька,0.0,22226100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3576300.0,22226100.0,0.0,3576300.0
1555500000,Кодимська,0.0,40028400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3148600.0,40028400.0,0.0,3148600.0
1551100000,Коноплянська,0.0,8150900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8150900.0,0.0,0.0
1550400000,Красносільська,0.0,5025500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242100.0,5025500.0,0.0,1242100.0
1555600000,Криничненська,0.0,9098900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9098900.0,0.0,0.0
1555700000,Кубейська,0.0,24198700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2844500.0,24198700.0,0.0,2844500.0
1555800000,Кулевчанська,0.0,5096500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5096500.0,0.0,0.0
1555900000,Курісовська,0.0,16146100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376800.0,16146100.0,0.0,376800.0
1551300000,Куяльницька,0.0,28546700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2335500.0,28546700.0,0.0,2335500.0
1552600000,Кілійська,0.0,40802100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4525700.0,40802100.0,0.0,4525700.0
1556000000,Лиманська,0.0,31155700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3199400.0,31155700.0,0.0,3199400.0
1552700000,Любашівська,0.0,20539900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2077700.0,20539900.0,0.0,2077700.0
1550500000,Маразліївська,0.0,9234100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9234100.0,0.0,0.0
1552100000,Маяківська,0.0,9527400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12336400.0,9527400.0,0.0,12336400.0
1552400000,Миколаївська,0.0,28634700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284200.0,28634700.0,0.0,3284200.0
1552400000,Мологівська,0.0,28634700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284200.0,28634700.0,0.0,3284200.0
1556200000,Нерубайська,11201600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11201600.0,0.0
1553500000,Новоборисівська,0.0,5711600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,5711600.0,0.0,500000.0
1550800000,Новокальчевська,0.0,3747500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,3747500.0,0.0,500000.0
1556300000,Овідіопольська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002900.0,0.0,0.0,1002900.0
1556400000,Одеська,287992500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,287992500.0,100000000.0
1552800000,Окнянська,0.0,16326000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200.0,16326000.0,0.0,20200.0
1556500000,Павлівська,0.0,3535300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607500.0,3535300.0,0.0,607500.0
1553600000,Петровірівська,0.0,6945200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6945200.0,0.0,0.0
1553600000,Петропавлівська,0.0,6945200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6945200.0,0.0,0.0
1556800000,Плахтіївська,0.0,9530500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9530500.0,0.0,0.0
1556900000,Подільська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31205400.0,0.0,0.0,31205400.0
1559100000,Південнівська,56019300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041200.0,0.0,56019300.0,1041200.0
1557000000,Раухівська,0.0,13553700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098900.0,13553700.0,0.0,1098900.0
1557100000,Ренійська,0.0,24747400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13214400.0,24747400.0,0.0,13214400.0
1557200000,Роздільнянська,0.0,35194500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3152500.0,35194500.0,0.0,3152500.0
1550600000,Розквітівська,0.0,6646700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6646700.0,0.0,0.0
1557300000,Савранська,0.0,25945500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2352500.0,25945500.0,0.0,2352500.0
1557400000,Саратська,0.0,1762200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1576600.0,1762200.0,0.0,1576600.0
1557500000,Саф'янівська,0.0,77585500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6492500.0,77585500.0,0.0,6492500.0
1557600000,Сергіївська,0.0,17372600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18083300.0,17372600.0,0.0,18083300.0
1557700000,Слобідська,0.0,5889600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,5889600.0,0.0,500000.0
1551500000,Старокозацька,0.0,33583300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2654800.0,33583300.0,0.0,2654800.0
1557800000,Старомаяківська,0.0,4950900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4950900.0,0.0,0.0
1557900000,Степанівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507700.0,0.0,0.0,507700.0
1558000000,Стрюківська,0.0,3688500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3688500.0,0.0,0.0
1558300000,Татарбунарська,0.0,28190000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194100.0,28190000.0,0.0,194100.0
1552500000,Таїровська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1558400000,Теплицька,0.0,5903600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615100.0,5903600.0,0.0,615100.0
1558500000,Теплодарська,0.0,15354200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15354200.0,0.0,0.0
1550700000,Тузлівська,0.0,6621200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459500.0,6621200.0,0.0,459500.0
1558600000,Усатівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213700.0,0.0,0.0,1213700.0
1558700000,Успенівська,0.0,7399100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7399100.0,0.0,0.0
1558800000,Фонтанська,0.0,3988300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5075100.0,3988300.0,0.0,5075100.0
1552200000,Цебриківська,0.0,7777100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566100.0,7777100.0,0.0,566100.0
1553300000,Чернівська,0.0,4767300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26700.0,4767300.0,0.0,26700.0
1553700000,Чогодарівська,0.0,3132800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203400.0,3132800.0,0.0,203400.0
1558900000,Чорноморська,63874800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63874800.0,0.0
1551600000,Шабівська,0.0,8489600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215000.0,8489600.0,0.0,215000.0
1551000000,Ширяївська,0.0,11546300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11546300.0,0.0,0.0
1551200000,Яськівська,0.0,17481500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1546500.0,17481500.0,0.0,1546500.0
1655400000,Білицька,0.0,14820800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14820800.0,0.0,0.0
1650100000,Білоцерківська,10457300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3108600.0,0.0,10457300.0,3108600.0
1651900000,Великобагачанська,0.0,7048700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7048700.0,0.0,0.0
1654800000,Великобудищанська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1655500000,Великорублівська,0.0,6159600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6159600.0,0.0,0.0
1651600000,Великосорочинська,10790900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378300.0,0.0,10790900.0,378300.0
1654500000,Гадяцька,0.0,12670000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2129000.0,12670000.0,0.0,2129000.0
1650200000,Глобинська,55416400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55416400.0,0.0
1654900000,Гоголівська,0.0,1033300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1662000.0,1033300.0,0.0,1662000.0
1654600000,Горішньоплавнівська,97985900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97985900.0,0.0
1655600000,Градизька,0.0,6765800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6765800.0,0.0,0.0
1652100000,Гребінківська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3409500.0,0.0,0.0,3409500.0
1655700000,Диканська,15661600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15661600.0,0.0
1652600000,Драбинівська,8925700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049200.0,0.0,8925700.0,1049200.0
1655800000,Заводська,0.0,12473100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511400.0,12473100.0,0.0,1511400.0
1655000000,Зіньківська,10893200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18207100.0,0.0,10893200.0,18207100.0
1655900000,Кам'янопотоківська,0.0,21672400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21672400.0,0.0,0.0
1656000000,Карлівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1656100000,Кобеляцька,0.0,11689800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11689800.0,0.0,0.0
1653400000,Козельщинська,0.0,4695200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4695200.0,0.0,0.0
1654100000,Коломацька,0.0,4059300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7393400.0,4059300.0,0.0,7393400.0
1656200000,Комишнянська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8884800.0,0.0,0.0,8884800.0
1656300000,Котелевська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654200000,Краснолуцька,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1656400000,Кременчуцька,145019600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145019600.0,0.0
1652200000,Ланнівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865000.0,0.0,0.0,865000.0
1652400000,Лохвицька,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1656500000,Лубенська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1656600000,Лютенська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1656700000,Мартинівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6859200.0,0.0,0.0,6859200.0
1653900000,Мачухівська,0.0,599000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6759100.0,599000.0,0.0,6759100.0
1653500000,Машівська,19138300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19138300.0,0.0
1656800000,Миргородська,0.0,4172000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4172000.0,0.0,0.0
1653500000,Михайлівська,19138300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19138300.0,0.0
1652800000,Нехворощанська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1653100000,Новогалещинська,0.0,1139800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1139800.0,0.0,0.0
1655100000,Новооржицька,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1653000000,Новосанжарська,0.0,16482800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16482800.0,0.0,0.0
1654700000,Новоселівська,3966200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2403900.0,0.0,3966200.0,2403900.0
1653700000,Оболонська,0.0,783900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1908300.0,783900.0,0.0,1908300.0
1650500000,Омельницька,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478900.0,0.0,0.0,478900.0
1654300000,Опішнянська,2704200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2704200.0,0.0
1656900000,Оржицька,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3324800.0,0.0,0.0,3324800.0
1653300000,Петрівсько-Роменська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1650600000,Пирятинська,0.0,7734700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7734700.0,0.0,0.0
1657010000,Полтавська,507144500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507144500.0,0.0
1650900000,Пришибська,0.0,2233900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202600.0,2233900.0,0.0,202600.0
1651500000,Решетилівська,14621200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14621200.0,0.0
1655300000,Ромоданівська,0.0,6419300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16849300.0,6419300.0,0.0,16849300.0
1651000000,Семенівська,0.0,9351800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9351800.0,0.0,0.0
1653200000,Сенчанська,1001700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001700.0,0.0
1651800000,Сергіївська,16351500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16351500.0,0.0
1651300000,Скороходівська,0.0,6063600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1584700.0,6063600.0,0.0,1584700.0
1654000000,Терешківська,0.0,9720100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9720100.0,0.0,0.0
1657100000,Хорольська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654400000,Чорнухинська,0.0,7922400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7922400.0,0.0,0.0
1657200000,Чутівська,0.0,13126800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13126800.0,0.0,0.0
1651200000,Шишацька,18637500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18637500.0,0.0
